"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","99501",3,2,0,0
"2","99502",4,3,1,1
"3","99503",2,0,0,0
"4","99504",10,3,0,0
"5","99506",2,0,0,0
"6","99507",15,7,3,3
"7","99508",8,1,0,0
"8","99511",1,0,0,0
"9","99515",5,0,0,0
"10","99516",10,5,1,1
"11","99517",8,3,0,0
"12","99518",3,0,0,0
"13","99520",1,0,0,0
"14","99552",1,0,0,0
"15","99556",3,0,0,0
"16","99567",1,0,0,0
"17","99574",3,1,0,0
"18","99577",4,0,0,0
"19","99587",1,0,0,0
"20","99603",6,4,1,1
"21","99611",2,1,0,0
"22","99615",5,1,0,0
"23","99631",1,1,1,1
"24","99654",6,1,0,0
"25","99669",2,0,0,0
"26","99672",1,1,1,1
"27","99676",2,1,0,0
"28","99686",1,1,0,0
"29","99687",1,0,0,0
"30","99701",6,1,0,0
"31","99705",5,0,0,0
"32","99707",6,2,0,0
"33","99708",4,1,0,0
"34","99709",11,4,1,1
"35","99710",1,0,0,0
"36","99712",8,1,0,0
"37","99723",2,0,0,0
"38","99762",1,0,0,0
"39","99763",1,0,0,0
"40","99801",9,3,1,1
"41","99802",1,0,0,0
"42","99803",2,2,0,0
"43","99827",1,1,0,0
"44","99835",4,3,1,1
"45","99901",12,7,2,2
"46","99921",3,1,0,0
"47","99922",1,0,0,0
"48","99928",1,0,0,0
"49","99929",1,0,0,0
