"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","96701",47,20,4,2
"2","96703",1,1,0,0
"3","96704",6,2,0,0
"4","96705",2,2,0,0
"5","96706",55,15,2,1
"6","96707",34,12,2,2
"7","96708",3,0,0,0
"8","96709",0,0,0,0
"9","96712",2,0,0,0
"10","96713",0,0,0,0
"11","96714",2,2,0,0
"12","96715",2,0,0,0
"13","96716",2,0,0,0
"14","96717",2,0,0,0
"15","96719",0,0,0,0
"16","96720",40,21,9,6
"17","96721",3,0,0,0
"18","96722",0,0,0,0
"19","96725",1,0,0,0
"20","96726",0,0,0,0
"21","96727",0,0,0,0
"22","96728",0,0,0,0
"23","96729",2,0,0,0
"24","96730",0,0,0,0
"25","96731",4,1,0,0
"26","96732",10,3,1,0
"27","96733",2,0,0,0
"28","96734",53,11,3,1
"29","96737",0,0,0,0
"30","96738",5,1,0,0
"31","96739",0,0,0,0
"32","96740",12,2,1,0
"33","96741",1,0,0,0
"34","96743",19,6,4,1
"35","96744",46,19,2,1
"36","96745",3,1,0,0
"37","96746",16,3,0,0
"38","96747",1,0,0,0
"39","96748",2,0,0,0
"40","96749",8,4,0,0
"41","96750",5,4,2,0
"42","96751",0,0,0,0
"43","96752",2,0,0,0
"44","96753",8,4,0,0
"45","96754",4,0,0,0
"46","96755",4,1,0,0
"47","96756",2,0,0,0
"48","96759",0,0,0,0
"49","96760",2,0,0,0
"50","96761",16,2,1,0
"51","96762",4,1,0,0
"52","96763",2,2,0,0
"53","96765",1,1,0,0
"54","96766",8,1,0,0
"55","96767",0,0,0,0
"56","96768",19,5,3,0
"57","96770",0,0,0,0
"58","96771",1,0,0,0
"59","96772",2,0,0,0
"60","96777",3,0,0,0
"61","96778",5,0,0,0
"62","96779",1,0,0,0
"63","96780",0,0,0,0
"64","96781",1,1,0,0
"65","96782",25,10,1,1
"66","96783",1,1,0,0
"67","96784",0,0,0,0
"68","96785",3,0,0,0
"69","96786",15,5,3,2
"70","96788",0,0,0,0
"71","96789",51,17,2,2
"72","96790",4,2,0,0
"73","96791",4,2,0,0
"74","96792",20,4,0,0
"75","96793",25,5,3,1
"76","96795",8,1,0,0
"77","96796",3,0,0,0
"78","96797",38,11,1,0
"79","96803",2,1,1,0
"80","96806",0,0,0,0
"81","96813",16,7,4,2
"82","96814",9,5,0,0
"83","96815",6,2,1,1
"84","96816",47,19,6,2
"85","96817",52,15,1,0
"86","96818",28,11,2,0
"87","96819",20,8,5,2
"88","96820",0,0,0,0
"89","96821",27,9,3,0
"90","96822",34,11,2,0
"91","96823",1,0,0,0
"92","96824",0,0,0,0
"93","96825",35,9,1,0
"94","96826",13,3,1,1
"95","96828",1,1,1,1
"96","96830",1,0,0,0
"97","96839",1,0,0,0
