"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","98001",13,35,48,0.270833333333333,0.729166666666667,5,9,14,0.642857142857143,0.357142857142857,1,5,6,0.166666666666667,0.833333333333333,1,1,2,0.5,0.5
"2","98002",5,14,19,0.263157894736842,0.736842105263158,0,3,3,1,0,0,1,1,0,1,0,0,0,NA,NA
"3","98003",19,41,60,0.316666666666667,0.683333333333333,6,13,19,0.68421052631579,0.315789473684211,2,2,4,0.5,0.5,0,0,0,NA,NA
"4","98004",35,29,64,0.546875,0.453125,20,13,33,0.393939393939394,0.606060606060606,4,1,5,0.8,0.2,1,1,2,0.5,0.5
"5","98005",20,17,37,0.540540540540541,0.459459459459459,10,6,16,0.375,0.625,4,1,5,0.8,0.2,2,2,4,0.5,0.5
"6","98006",57,69,126,0.452380952380952,0.547619047619048,20,24,44,0.545454545454545,0.454545454545455,5,9,14,0.357142857142857,0.642857142857143,3,3,6,0.5,0.5
"7","98007",15,9,24,0.625,0.375,5,2,7,0.285714285714286,0.714285714285714,1,0,1,1,0,1,1,2,0.5,0.5
"8","98008",22,26,48,0.458333333333333,0.541666666666667,6,8,14,0.571428571428571,0.428571428571429,3,2,5,0.6,0.4,1,1,2,0.5,0.5
"9","98009",1,2,3,0.333333333333333,0.666666666666667,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"10","98010",4,2,6,0.666666666666667,0.333333333333333,1,1,2,0.5,0.5,0,1,1,0,1,0,0,0,NA,NA
"11","98011",15,24,39,0.384615384615385,0.615384615384615,4,4,8,0.5,0.5,1,0,1,1,0,0,0,0,NA,NA
"12","98012",28,44,72,0.388888888888889,0.611111111111111,10,15,25,0.6,0.4,3,3,6,0.5,0.5,0,0,0,NA,NA
