"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","60002",1,0,0,0
"2","60008",1,0,0,0
"3","60010",2,1,0,0
"4","60012",2,0,0,0
"5","60014",1,0,0,0
"6","60015",2,0,0,0
"7","60018",1,0,0,0
"8","60025",2,1,0,0
"9","60030",1,0,0,0
"10","60031",2,0,0,0
"11","60035",2,0,0,0
"12","60044",2,0,0,0
"13","60045",5,2,0,0
"14","60046",3,1,1,0
"15","60047",1,0,0,0
"16","60048",1,0,0,0
"17","60053",1,0,0,0
"18","60056",1,0,0,0
"19","60061",1,0,0,0
"20","60067",1,0,0,0
"21","60073",1,0,0,0
"22","60076",1,0,0,0
"23","60077",3,0,0,0
"24","60081",1,0,0,0
"25","60085",1,0,0,0
"26","60087",1,1,0,0
"27","60088",1,0,0,0
"28","60089",1,0,0,0
"29","60091",2,1,0,0
"30","60093",3,0,0,0
"31","60097",1,1,0,0
"32","60098",2,0,0,0
"33","60099",1,0,0,0
"34","60101",2,0,0,0
"35","60103",1,0,0,0
"36","60107",1,0,0,0
"37","60108",1,0,0,0
"38","60119",3,0,0,0
"39","60120",1,0,0,0
"40","60123",1,0,0,0
"41","60124",1,0,0,0
"42","60126",4,0,0,0
"43","60131",2,1,0,0
"44","60133",2,0,0,0
"45","60134",2,1,0,0
"46","60137",3,2,0,0
"47","60142",1,0,0,0
"48","60153",3,0,0,0
"49","60160",1,0,0,0
"50","60169",1,0,0,0
"51","60174",1,0,0,0
"52","60178",1,0,0,0
"53","60187",2,0,0,0
"54","60192",1,0,0,0
"55","60201",2,0,0,0
"56","60202",2,0,0,0
"57","60302",4,1,0,0
"58","60305",1,0,0,0
"59","60417",1,0,0,0
"60","60422",1,0,0,0
"61","60426",3,0,0,0
"62","60429",1,0,0,0
"63","60432",1,0,0,0
"64","60433",1,0,0,0
"65","60439",5,0,0,0
"66","60440",3,0,0,0
"67","60442",1,0,0,0
"68","60446",1,0,0,0
"69","60448",1,1,0,0
"70","60453",1,0,0,0
"71","60456",1,0,0,0
"72","60462",1,0,0,0
"73","60463",1,0,0,0
"74","60466",2,0,0,0
"75","60478",1,0,0,0
"76","60481",1,0,0,0
"77","60490",1,0,0,0
"78","60491",1,0,0,0
"79","60502",2,0,0,0
"80","60503",1,1,0,0
"81","60513",1,0,0,0
"82","60514",1,0,0,0
"83","60515",1,0,0,0
"84","60516",4,1,0,0
"85","60521",1,0,0,0
"86","60523",2,0,0,0
"87","60525",1,0,0,0
"88","60527",1,0,0,0
"89","60540",5,0,0,0
"90","60546",2,2,1,0
"91","60558",1,1,1,0
"92","60560",1,0,0,0
"93","60563",1,1,0,0
"94","60564",1,0,0,0
"95","60565",2,0,0,0
"96","60586",1,0,0,0
"97","60602",1,1,0,0
"98","60603",1,0,0,0
"99","60608",4,0,0,0
"100","60609",1,0,0,0
"101","60611",2,1,0,0
"102","60612",1,1,0,0
"103","60613",2,0,0,0
"104","60614",5,1,0,0
"105","60615",1,0,0,0
"106","60617",3,1,0,0
"107","60618",4,1,0,0
"108","60620",3,1,0,0
"109","60623",1,0,0,0
"110","60625",2,1,0,0
"111","60626",1,0,0,0
"112","60628",5,0,0,0
"113","60629",3,0,0,0
"114","60630",1,0,0,0
"115","60631",1,0,0,0
"116","60632",1,0,0,0
"117","60633",1,1,0,0
"118","60634",2,0,0,0
"119","60636",1,0,0,0
"120","60637",1,1,0,0
"121","60639",1,0,0,0
"122","60640",1,0,0,0
"123","60641",2,0,0,0
"124","60643",1,0,0,0
"125","60646",4,2,0,0
"126","60649",2,0,0,0
"127","60651",1,0,0,0
"128","60652",2,0,0,0
"129","60655",1,0,0,0
"130","60707",4,1,0,0
"131","60712",1,0,0,0
"132","60714",1,0,0,0
"133","60804",1,0,0,0
"134","60827",1,0,0,0
"135","60914",1,0,0,0
"136","60915",1,0,0,0
"137","60950",1,0,0,0
"138","61010",1,1,1,0
"139","61011",1,0,0,0
"140","61021",2,1,1,0
"141","61032",2,0,0,0
"142","61063",1,1,0,0
"143","61068",2,0,0,0
"144","61072",1,0,0,0
"145","61073",1,0,0,0
"146","61107",1,0,0,0
"147","61109",2,0,0,0
"148","61115",1,0,0,0
"149","61201",1,0,0,0
"150","61265",1,1,0,0
"151","61377",1,0,0,0
"152","61523",1,0,0,0
"153","61525",1,0,0,0
"154","61554",1,0,0,0
"155","61611",1,0,0,0
"156","61625",1,0,0,0
"157","61701",1,0,0,0
"158","61704",4,1,0,0
"159","61761",2,0,0,0
"160","61801",1,0,0,0
"161","61821",3,1,0,0
"162","61822",2,1,0,0
"163","61832",1,1,0,0
"164","61873",2,0,0,0
"165","61874",1,0,0,0
"166","61920",1,0,0,0
"167","62002",1,0,0,0
"168","62024",1,0,0,0
"169","62040",1,0,0,0
"170","62220",1,0,0,0
"171","62221",1,0,0,0
"172","62234",1,0,0,0
"173","62263",1,0,0,0
"174","62298",2,0,0,0
"175","62301",1,0,0,0
"176","62450",1,0,0,0
"177","62471",1,0,0,0
"178","62522",1,1,0,0
"179","62526",1,0,0,0
"180","62568",1,0,0,0
"181","62613",1,0,0,0
"182","62618",1,0,0,0
"183","62650",1,0,0,0
"184","62667",1,0,0,0
"185","62690",1,0,0,0
"186","62702",1,0,0,0
"187","62703",1,0,0,0
"188","62704",1,0,0,0
"189","62801",1,0,0,0
"190","62864",1,0,0,0
"191","62883",1,0,0,0
"192","62943",1,0,0,0
"193","62958",1,0,0,0
"194","62960",1,0,0,0
