"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","97002",2,2,4,0.5,0.5,1,1,2,0.5,0.5,0,1,1,0,1,0,0,0,NA,NA
"2","97004",2,6,8,0.25,0.75,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"3","97005",7,19,26,0.269230769230769,0.730769230769231,2,8,10,0.8,0.2,0,1,1,0,1,0,0,0,NA,NA
"4","97006",63,53,116,0.543103448275862,0.456896551724138,20,24,44,0.545454545454545,0.454545454545455,4,7,11,0.363636363636364,0.636363636363636,4,4,8,0.5,0.5
"5","97007",71,88,159,0.446540880503145,0.553459119496855,24,33,57,0.578947368421053,0.421052631578947,5,6,11,0.454545454545455,0.545454545454545,4,4,8,0.5,0.5
"6","97008",20,30,50,0.4,0.6,7,8,15,0.533333333333333,0.466666666666667,2,3,5,0.4,0.6,2,2,4,0.5,0.5
"7","97009",2,6,8,0.25,0.75,2,3,5,0.6,0.4,0,0,0,NA,NA,0,0,0,NA,NA
"8","97010",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"9","97011",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"10","97013",7,10,17,0.411764705882353,0.588235294117647,4,4,8,0.5,0.5,1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5
"11","97014",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"12","97015",9,9,18,0.5,0.5,3,5,8,0.625,0.375,1,1,2,0.5,0.5,1,1,2,0.5,0.5
"13","97016",2,6,8,0.25,0.75,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"14","97017",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"15","97018",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"16","97019",1,4,5,0.2,0.8,1,3,4,0.75,0.25,1,0,1,1,0,1,1,2,0.5,0.5
"17","97020",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"18","97021",0,3,3,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"19","97022",1,4,5,0.2,0.8,1,3,4,0.75,0.25,0,1,1,0,1,0,0,0,NA,NA
"20","97023",2,8,10,0.2,0.8,1,3,4,0.75,0.25,0,0,0,NA,NA,0,0,0,NA,NA
"21","97024",1,2,3,0.333333333333333,0.666666666666667,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"22","97026",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"23","97027",2,8,10,0.2,0.8,1,4,5,0.8,0.2,0,2,2,0,1,0,0,0,NA,NA
"24","97030",12,24,36,0.333333333333333,0.666666666666667,7,5,12,0.416666666666667,0.583333333333333,1,0,1,1,0,1,1,2,0.5,0.5
"25","97031",5,17,22,0.227272727272727,0.772727272727273,1,10,11,0.909090909090909,0.090909090909091,0,2,2,0,1,0,0,0,NA,NA
"26","97032",0,5,5,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"27","97034",12,17,29,0.413793103448276,0.586206896551724,8,11,19,0.578947368421053,0.421052631578947,0,1,1,0,1,0,0,0,NA,NA
"28","97035",12,12,24,0.5,0.5,7,8,15,0.533333333333333,0.466666666666667,2,2,4,0.5,0.5,2,2,4,0.5,0.5
"29","97037",1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"30","97038",1,6,7,0.142857142857143,0.857142857142857,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"31","97041",0,3,3,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"32","97042",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"33","97044",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"34","97045",27,34,61,0.442622950819672,0.557377049180328,12,13,25,0.52,0.48,1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5
"35","97048",5,8,13,0.384615384615385,0.615384615384615,3,3,6,0.5,0.5,0,1,1,0,1,0,0,0,NA,NA
"36","97051",5,9,14,0.357142857142857,0.642857142857143,2,4,6,0.666666666666667,0.333333333333333,1,1,2,0.5,0.5,1,1,2,0.5,0.5
"37","97053",0,9,9,0,1,0,6,6,1,0,0,1,1,0,1,0,0,0,NA,NA
"38","97054",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"39","97055",8,11,19,0.421052631578947,0.578947368421053,1,5,6,0.833333333333333,0.166666666666667,1,0,1,1,0,1,1,2,0.5,0.5
"40","97056",4,8,12,0.333333333333333,0.666666666666667,1,6,7,0.857142857142857,0.142857142857143,1,4,5,0.2,0.8,1,1,2,0.5,0.5
"41","97058",5,10,15,0.333333333333333,0.666666666666667,2,2,4,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"42","97060",6,5,11,0.545454545454545,0.454545454545455,2,2,4,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"43","97062",19,23,42,0.452380952380952,0.547619047619048,6,8,14,0.571428571428571,0.428571428571429,1,4,5,0.2,0.8,1,1,2,0.5,0.5
"44","97063",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"45","97064",0,2,2,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"46","97065",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"47","97067",1,1,2,0.5,0.5,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"48","97068",20,25,45,0.444444444444444,0.555555555555556,9,12,21,0.571428571428571,0.428571428571429,1,6,7,0.142857142857143,0.857142857142857,1,1,2,0.5,0.5
"49","97070",9,13,22,0.409090909090909,0.590909090909091,3,4,7,0.571428571428571,0.428571428571429,0,3,3,0,1,0,0,0,NA,NA
"50","97071",3,19,22,0.136363636363636,0.863636363636364,0,6,6,1,0,0,1,1,0,1,0,0,0,NA,NA
"51","97075",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"52","97080",16,25,41,0.390243902439024,0.609756097560976,10,11,21,0.523809523809524,0.476190476190476,2,3,5,0.4,0.6,1,1,2,0.5,0.5
"53","97086",14,39,53,0.264150943396226,0.735849056603774,10,20,30,0.666666666666667,0.333333333333333,2,7,9,0.222222222222222,0.777777777777778,2,2,4,0.5,0.5
"54","97089",10,7,17,0.588235294117647,0.411764705882353,5,4,9,0.444444444444444,0.555555555555556,0,0,0,NA,NA,0,0,0,NA,NA
"55","97101",0,2,2,0,1,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"56","97103",3,13,16,0.1875,0.8125,1,3,4,0.75,0.25,0,0,0,NA,NA,0,0,0,NA,NA
"57","97106",1,8,9,0.111111111111111,0.888888888888889,0,6,6,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"58","97107",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"59","97110",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"60","97111",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"61","97112",0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"62","97113",2,10,12,0.166666666666667,0.833333333333333,2,3,5,0.6,0.4,0,0,0,NA,NA,0,0,0,NA,NA
"63","97114",3,3,6,0.5,0.5,0,2,2,1,0,0,1,1,0,1,0,0,0,NA,NA
"64","97115",2,1,3,0.666666666666667,0.333333333333333,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
