"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","97002",2,2,1,1
"2","97004",1,1,0,0
"3","97005",5,5,1,1
"4","97006",32,32,10,10
"5","97007",46,45,11,10
"6","97008",13,13,5,5
"7","97009",4,4,0,0
"8","97010",0,0,0,0
"9","97011",1,1,0,0
"10","97013",8,8,3,3
"11","97014",0,0,0,0
"12","97015",5,5,2,2
"13","97016",1,1,0,0
"14","97017",0,0,0,0
"15","97018",0,0,0,0
"16","97019",4,4,1,1
"17","97020",0,0,0,0
"18","97021",0,0,0,0
"19","97022",4,4,1,1
"20","97023",2,2,0,0
"21","97024",0,0,0,0
"22","97026",0,0,0,0
"23","97027",3,3,2,2
"24","97030",7,7,1,1
"25","97031",10,10,2,2
"26","97032",1,1,0,0
"27","97034",16,16,1,1
"28","97035",13,13,4,4
"29","97037",0,0,0,0
"30","97038",1,1,0,0
"31","97041",1,1,1,1
"32","97042",0,0,0,0
"33","97044",1,1,0,0
"34","97045",22,22,3,3
"35","97048",3,3,1,1
"36","97051",4,4,2,2
"37","97053",5,5,1,1
"38","97054",0,0,0,0
"39","97055",4,3,1,1
"40","97056",8,7,5,5
"41","97058",4,3,0,0
"42","97060",2,2,0,0
"43","97062",12,12,5,5
"44","97063",0,0,0,0
"45","97064",1,1,0,0
"46","97065",1,1,0,0
"47","97067",0,0,0,0
"48","97068",18,18,6,6
"49","97070",7,5,2,2
"50","97071",5,4,1,1
"51","97075",0,0,0,0
"52","97080",16,16,5,4
"53","97086",27,27,8,8
"54","97089",7,7,0,0
"55","97101",0,0,0,0
"56","97103",4,4,0,0
"57","97106",6,6,0,0
"58","97107",0,0,0,0
"59","97110",1,1,0,0
"60","97111",0,0,0,0
"61","97112",1,1,1,1
"62","97113",3,3,0,0
"63","97114",2,2,1,1
"64","97115",1,1,0,0
"65","97116",8,8,1,1
"66","97117",0,0,0,0
"67","97119",1,1,1,1
"68","97121",0,0,0,0
"69","97123",18,18,6,6
"70","97124",16,16,4,4
"71","97127",1,1,0,0
"72","97128",8,7,2,2
"73","97130",0,0,0,0
"74","97131",1,1,0,0
"75","97132",15,14,3,3
"76","97133",4,4,2,2
"77","97136",1,1,0,0
"78","97137",2,2,1,1
"79","97138",4,4,1,1
"80","97140",8,8,3,3
"81","97141",1,1,1,1
"82","97146",1,1,0,0
"83","97147",0,0,0,0
"84","97148",1,1,0,0
"85","97201",10,9,4,4
"86","97202",12,12,2,2
"87","97203",28,26,18,18
"88","97204",0,0,0,0
"89","97205",0,0,0,0
"90","97206",11,11,4,4
"91","97207",1,1,0,0
"92","97208",0,0,0,0
"93","97209",8,8,3,3
"94","97210",3,3,0,0
"95","97211",5,5,0,0
"96","97212",10,10,4,4
"97","97213",11,9,1,1
"98","97214",5,5,4,4
"99","97215",7,7,3,3
"100","97216",4,4,1,1
"101","97217",11,11,4,4
"102","97218",11,9,1,1
"103","97219",10,10,1,1
"104","97220",15,15,5,5
"105","97221",7,7,2,2
"106","97222",7,7,2,2
"107","97223",22,21,3,3
"108","97224",15,15,6,6
"109","97225",13,13,3,3
"110","97227",1,1,0,0
"111","97229",37,37,8,8
"112","97230",11,10,3,3
"113","97231",4,4,1,1
"114","97232",0,0,0,0
"115","97233",7,7,1,1
"116","97236",12,12,4,4
"117","97239",7,7,2,2
"118","97240",0,0,0,0
"119","97266",15,15,2,2
"120","97267",8,7,3,3
"121","97269",0,0,0,0
"122","97280",0,0,0,0
"123","97281",2,2,0,0
"124","97283",1,1,1,1
"125","97292",0,0,0,0
"126","97294",1,1,1,1
"127","97301",5,5,0,0
"128","97302",19,19,5,5
"129","97303",4,4,0,0
"130","97304",9,9,4,4
"131","97305",6,6,0,0
"132","97306",5,5,2,2
"133","97309",0,0,0,0
"134","97310",0,0,0,0
"135","97317",2,2,1,1
"136","97321",4,4,1,1
"137","97322",4,3,0,0
"138","97324",0,0,0,0
"139","97325",1,1,1,1
"140","97330",17,17,2,2
"141","97331",0,0,0,0
"142","97333",5,5,0,0
"143","97338",1,1,0,0
"144","97346",0,0,0,0
"145","97347",0,0,0,0
"146","97348",0,0,0,0
"147","97351",2,2,0,0
"148","97352",1,1,0,0
"149","97355",1,0,0,0
"150","97358",0,0,0,0
"151","97360",0,0,0,0
"152","97361",2,2,0,0
"153","97362",0,0,0,0
"154","97364",0,0,0,0
"155","97365",4,4,0,0
"156","97367",0,0,0,0
"157","97368",0,0,0,0
"158","97370",6,6,0,0
"159","97374",0,0,0,0
"160","97375",0,0,0,0
"161","97376",0,0,0,0
"162","97377",0,0,0,0
"163","97378",2,2,2,2
"164","97380",1,1,1,1
"165","97381",5,5,2,2
"166","97383",2,2,1,1
"167","97385",0,0,0,0
"168","97386",0,0,0,0
"169","97388",0,0,0,0
"170","97389",0,0,0,0
"171","97391",0,0,0,0
"172","97392",0,0,0,0
"173","97394",0,0,0,0
"174","97401",14,13,3,3
"175","97402",4,4,2,2
"176","97403",3,3,0,0
"177","97404",13,11,2,2
"178","97405",24,22,6,6
"179","97408",13,12,2,2
"180","97411",1,1,0,0
"181","97415",2,2,1,1
"182","97416",0,0,0,0
"183","97417",0,0,0,0
"184","97419",1,0,0,0
"185","97420",4,4,1,1
"186","97423",0,0,0,0
"187","97424",1,1,0,0
"188","97426",0,0,0,0
"189","97427",0,0,0,0
"190","97429",0,0,0,0
"191","97431",1,1,0,0
"192","97435",0,0,0,0
"193","97437",1,0,0,0
"194","97438",0,0,0,0
"195","97439",1,1,0,0
"196","97442",0,0,0,0
"197","97443",0,0,0,0
"198","97444",0,0,0,0
"199","97448",5,5,0,0
"200","97449",0,0,0,0
"201","97450",0,0,0,0
"202","97453",1,1,0,0
"203","97454",0,0,0,0
"204","97455",0,0,0,0
"205","97456",0,0,0,0
"206","97457",0,0,0,0
