"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","96701",16,16,6,6
"2","96703",0,0,0,0
"3","96704",1,1,0,0
"4","96705",0,0,0,0
"5","96706",23,23,3,3
"6","96707",18,18,2,2
"7","96708",2,2,0,0
"8","96709",0,0,0,0
"9","96710",0,0,0,0
"10","96712",0,0,0,0
"11","96713",4,4,0,0
"12","96714",0,0,0,0
"13","96715",0,0,0,0
"14","96716",2,2,0,0
"15","96717",3,3,0,0
"16","96720",28,28,4,4
"17","96721",1,1,0,0
"18","96722",0,0,0,0
"19","96725",1,1,0,0
"20","96726",0,0,0,0
"21","96727",0,0,0,0
"22","96728",0,0,0,0
"23","96730",2,2,0,0
"24","96731",1,1,0,0
"25","96732",11,11,0,0
"26","96733",0,0,0,0
"27","96734",28,28,4,4
"28","96738",3,3,0,0
"29","96739",0,0,0,0
"30","96740",6,6,1,1
"31","96741",1,1,1,1
"32","96743",4,4,0,0
"33","96744",21,20,0,1
"34","96745",4,4,1,1
"35","96746",6,6,0,0
"36","96747",0,0,0,0
"37","96748",1,1,0,0
"38","96749",2,2,0,0
"39","96750",1,1,0,0
"40","96752",0,0,0,0
"41","96753",1,1,0,0
"42","96754",2,2,1,1
"43","96755",0,0,0,0
"44","96756",1,1,0,0
"45","96757",0,0,0,0
"46","96760",1,1,0,0
"47","96761",7,7,0,0
"48","96762",3,3,0,0
"49","96763",2,2,0,0
"50","96764",0,0,0,0
"51","96765",0,0,0,0
"52","96766",2,2,1,1
"53","96767",1,1,0,0
"54","96768",12,12,0,0
"55","96771",0,0,0,0
"56","96772",0,0,0,0
"57","96774",0,0,0,0
"58","96776",1,1,0,0
"59","96777",0,0,0,0
"60","96778",1,1,1,1
"61","96779",1,1,0,0
"62","96781",0,0,0,0
"63","96782",13,13,2,2
"64","96783",0,0,0,0
"65","96785",2,2,0,0
"66","96786",4,4,1,1
"67","96788",0,0,0,0
"68","96789",20,20,1,1
"69","96790",6,6,0,0
"70","96791",0,0,0,0
"71","96792",6,6,1,0
"72","96793",9,9,0,0
"73","96795",3,3,0,0
"74","96796",1,1,0,0
"75","96797",14,14,1,1
"76","96802",0,0,0,0
"77","96809",0,0,0,0
"78","96813",5,4,0,0
"79","96814",5,5,0,0
"80","96815",3,3,0,0
"81","96816",40,40,4,4
"82","96817",22,22,2,2
"83","96818",18,18,1,1
"84","96819",5,5,1,1
"85","96820",1,1,0,0
"86","96821",16,16,1,1
"87","96822",17,17,0,0
"88","96823",2,2,0,0
"89","96825",19,19,2,2
"90","96826",10,10,1,1
"91","96828",2,2,0,0
"92","96836",0,0,0,0
"93","96837",0,0,0,0
"94","96839",0,0,0,0
"95","96860",0,0,0,0
