"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","99501",4,0,0,0
"2","99502",7,0,0,0
"3","99503",3,1,0,0
"4","99504",5,0,0,0
"5","99507",10,6,1,1
"6","99508",9,1,0,0
"7","99514",0,0,0,0
"8","99515",12,5,0,0
"9","99516",13,7,2,2
"10","99517",4,0,0,0
"11","99518",1,0,0,0
"12","99520",1,0,0,0
"13","99521",1,1,1,1
"14","99523",1,0,0,0
"15","99540",1,0,0,0
"16","99551",1,0,0,0
"17","99559",3,0,0,0
"18","99574",1,0,0,0
"19","99576",1,0,0,0
"20","99577",4,2,0,0
"21","99587",1,0,0,0
"22","99603",4,0,0,0
"23","99611",1,1,0,0
"24","99615",4,3,0,0
"25","99639",1,0,0,0
"26","99645",6,1,0,0
"27","99654",9,2,0,0
"28","99664",1,0,0,0
"29","99669",0,0,0,0
"30","99676",1,0,0,0
"31","99678",1,0,0,0
"32","99686",2,2,0,0
"33","99687",1,0,0,0
"34","99701",3,1,0,0
"35","99703",0,0,0,0
"36","99705",3,0,0,0
"37","99707",1,0,0,0
"38","99708",3,0,0,0
"39","99709",7,0,0,0
"40","99712",3,0,0,0
"41","99723",0,0,0,0
"42","99725",1,0,0,0
"43","99737",1,0,0,0
"44","99744",1,0,0,0
"45","99752",1,0,0,0
"46","99762",1,0,0,0
"47","99775",0,0,0,0
"48","99801",21,4,0,0
"49","99802",1,1,0,0
"50","99803",1,0,0,0
"51","99821",1,0,0,0
"52","99824",1,0,0,0
"53","99827",1,0,0,0
"54","99833",2,0,0,0
"55","99835",13,2,0,0
"56","99840",1,0,0,0
"57","99901",10,4,1,1
"58","99919",1,0,0,0
"59","99921",1,0,0,0
"60","99928",0,0,0,0
