"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","98001",25,12,5,1
"2","98002",16,4,1,1
"3","98003",34,15,3,1
"4","98004",28,15,6,3
"5","98005",17,5,2,0
"6","98006",69,18,2,0
"7","98007",17,3,0,0
"8","98008",21,6,2,1
"9","98009",1,0,0,0
"10","98010",6,3,0,0
"11","98011",31,13,4,1
"12","98012",43,19,5,1
"13","98014",7,2,1,1
"14","98019",8,1,0,0
"15","98020",31,17,8,0
"16","98021",37,15,7,0
"17","98022",28,12,3,1
"18","98023",69,28,9,1
"19","98024",10,1,1,0
"20","98025",1,1,0,0
"21","98026",39,18,6,3
"22","98027",49,21,6,3
"23","98028",19,10,2,1
"24","98029",21,11,3,1
"25","98030",10,2,0,0
"26","98031",34,14,3,2
"27","98032",13,6,2,0
"28","98033",19,4,2,1
"29","98034",19,8,3,0
"30","98035",0,0,0,0
"31","98036",28,12,4,0
"32","98037",20,6,3,0
"33","98038",30,10,2,0
"34","98039",7,3,0,0
"35","98040",56,26,13,2
"36","98041",3,2,1,1
"37","98042",47,22,4,2
"38","98043",10,3,0,0
"39","98045",20,5,2,0
"40","98046",0,0,0,0
"41","98047",6,1,0,0
"42","98050",1,1,0,0
"43","98051",11,1,1,0
"44","98052",54,19,7,2
"45","98053",19,10,4,2
"46","98055",13,6,1,0
"47","98056",15,5,0,0
"48","98057",3,1,0,0
"49","98058",42,16,5,1
"50","98059",29,15,4,0
"51","98063",1,1,0,0
"52","98065",6,1,0,0
"53","98068",1,1,0,0
"54","98070",15,9,3,1
"55","98071",0,0,0,0
"56","98072",31,15,4,1
"57","98073",0,0,0,0
"58","98074",37,10,3,1
"59","98075",40,18,6,1
"60","98077",37,13,2,1
"61","98082",2,1,0,0
"62","98083",1,1,1,1
"63","98087",17,5,2,0
"64","98092",36,12,4,0
"65","98093",1,0,0,0
"66","98101",1,0,0,0
"67","98102",8,3,0,0
"68","98103",27,11,3,0
"69","98104",1,1,0,0
"70","98105",27,12,3,0
"71","98106",22,9,3,1
"72","98107",8,2,2,1
"73","98108",18,10,1,0
"74","98109",7,3,0,0
"75","98110",43,9,5,0
"76","98111",1,0,0,0
"77","98112",24,11,4,0
"78","98114",1,0,0,0
"79","98115",53,28,6,0
"80","98116",24,17,8,0
"81","98117",40,16,5,0
"82","98118",27,13,2,0
"83","98119",15,5,0,0
"84","98122",5,3,0,0
"85","98125",27,18,7,4
"86","98126",11,4,0,0
"87","98133",28,17,4,0
"88","98136",11,8,3,0
"89","98144",18,8,3,0
"90","98146",33,14,3,0
"91","98148",6,2,0,0
"92","98155",23,10,4,1
"93","98160",1,1,1,0
"94","98166",34,21,10,2
"95","98168",22,7,2,1
"96","98177",41,20,7,3
"97","98178",16,4,0,0
"98","98188",9,2,0,0
"99","98198",32,12,2,2
"100","98199",24,18,10,5
"101","98201",10,3,1,0
"102","98203",22,8,2,0
"103","98204",8,3,0,0
"104","98205",3,1,0,0
"105","98208",35,11,6,1
"106","98213",1,1,0,0
"107","98220",1,0,0,0
"108","98221",22,11,4,3
"109","98223",19,4,1,0
"110","98225",25,9,4,1
"111","98226",27,12,2,0
"112","98227",1,0,0,0
"113","98228",0,0,0,0
"114","98229",18,10,3,0
"115","98230",7,2,0,0
"116","98231",1,1,0,0
"117","98232",5,2,0,0
"118","98233",13,5,2,1
"119","98236",1,0,0,0
"120","98237",3,0,0,0
"121","98239",5,0,0,0
"122","98240",2,1,0,0
"123","98244",5,3,1,0
"124","98245",3,2,1,0
"125","98247",9,4,1,0
"126","98248",19,3,0,0
"127","98249",3,0,0,0
"128","98250",6,3,1,0
"129","98251",7,0,0,0
"130","98252",4,1,0,0
"131","98253",0,0,0,0
"132","98257",0,0,0,0
"133","98258",19,5,2,0
"134","98260",1,1,0,0
"135","98261",2,0,0,0
"136","98262",0,0,0,0
"137","98264",16,7,1,0
"138","98266",0,0,0,0
"139","98267",1,0,0,0
"140","98270",19,7,1,0
"141","98271",10,3,1,0
"142","98272",14,4,0,0
"143","98273",16,3,2,0
"144","98274",13,3,1,1
"145","98275",25,8,7,2
"146","98277",26,1,0,0
"147","98280",3,1,0,0
"148","98281",1,0,0,0
"149","98282",5,1,1,0
"150","98284",17,4,0,0
"151","98286",1,0,0,0
"152","98287",3,2,0,0
"153","98290",26,10,3,0
"154","98292",23,7,6,3
"155","98293",1,0,0,0
"156","98294",4,1,0,0
"157","98295",0,0,0,0
"158","98296",26,15,7,2
"159","98303",3,1,0,0
"160","98305",1,0,0,0
"161","98310",8,2,0,0
"162","98311",26,8,2,1
"163","98312",19,6,2,0
"164","98315",1,0,0,0
"165","98321",13,2,2,2
"166","98323",2,1,0,0
"167","98324",1,1,0,0
"168","98325",1,0,0,0
"169","98326",2,0,0,0
"170","98327",8,4,3,0
"171","98328",6,3,2,0
"172","98329",4,1,1,1
"173","98331",7,2,0,0
"174","98332",18,5,2,0
"175","98333",6,3,0,0
"176","98335",48,23,3,1
"177","98336",0,0,0,0
"178","98337",4,3,0,0
"179","98338",19,9,3,1
"180","98339",4,1,1,0
"181","98340",1,0,0,0
"182","98344",1,0,0,0
"183","98345",1,0,0,0
"184","98346",7,3,1,1
"185","98349",2,0,0,0
"186","98350",0,0,0,0
"187","98354",7,2,1,1
"188","98356",1,0,0,0
"189","98357",2,0,0,0
"190","98359",7,1,1,0
"191","98360",9,3,0,0
"192","98361",1,0,0,0
"193","98362",14,6,1,0
"194","98363",1,1,0,0
"195","98364",1,1,0,0
"196","98365",3,1,1,0
"197","98366",30,3,0,0
"198","98367",20,3,2,0
"199","98368",12,4,2,0
"200","98370",35,18,4,0
"201","98371",15,7,2,1
"202","98372",16,8,2,0
"203","98373",14,3,1,1
"204","98374",33,11,1,1
"205","98375",17,5,0,0
"206","98376",1,0,0,0
"207","98377",2,0,0,0
"208","98380",2,1,1,0
"209","98381",3,0,0,0
"210","98382",11,4,2,0
"211","98383",24,5,2,0
"212","98384",1,0,0,0
"213","98386",1,0,0,0
"214","98387",25,5,0,0
"215","98388",1,1,0,0
"216","98390",8,1,0,0
"217","98391",41,19,6,2
"218","98392",3,1,0,0
"219","98394",2,0,0,0
"220","98403",6,4,2,0
"221","98404",19,5,0,0
"222","98405",10,3,0,0
"223","98406",19,10,7,2
"224","98407",18,7,2,0
"225","98408",17,6,0,0
"226","98409",14,5,0,0
"227","98411",2,1,1,0
"228","98418",4,0,0,0
"229","98422",19,8,2,1
"230","98424",7,2,0,0
"231","98433",2,0,0,0
"232","98439",3,1,0,0
"233","98443",5,2,0,0
"234","98444",16,4,0,0
"235","98445",17,7,0,0
"236","98446",6,0,0,0
"237","98448",0,0,0,0
"238","98464",2,2,0,0
"239","98465",6,5,5,2
