"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","92882",8,2,0,0
"2","93021",18,5,0,0
"3","98001",56,19,0,0
"4","98002",10,1,0,0
"5","98003",51,16,2,2
"6","98004",50,19,1,1
"7","98005",26,10,0,0
"8","98006",114,33,4,4
"9","98007",20,5,0,0
"10","98008",39,10,1,1
"11","98009",1,0,0,0
"12","98010",9,2,0,0
"13","98011",38,15,2,2
"14","98012",65,29,2,2
"15","98014",10,3,0,0
"16","98015",1,0,0,0
"17","98019",14,2,1,1
"18","98020",30,8,1,1
"19","98021",41,15,3,3
"20","98022",29,13,1,1
"21","98023",89,25,4,4
"22","98024",18,6,0,0
"23","98025",1,0,0,0
"24","98026",46,15,2,2
"25","98027",45,12,3,3
"26","98028",39,16,0,0
"27","98029",34,14,1,1
"28","98030",29,9,0,0
"29","98031",49,16,2,2
"30","98032",35,10,1,1
"31","98033",64,15,2,2
"32","98034",35,15,3,3
"33","98035",1,1,0,0
"34","98036",45,16,0,0
"35","98037",38,14,1,1
"36","98038",35,11,2,2
"37","98039",13,7,0,0
"38","98040",69,30,0,0
"39","98041",2,0,0,0
"40","98042",56,17,3,3
"41","98043",16,3,0,0
"42","98045",24,9,0,0
"43","98046",2,1,0,0
"44","98047",8,2,0,0
"45","98050",2,0,0,0
"46","98051",3,1,0,0
"47","98052",93,33,1,1
"48","98053",41,14,0,0
"49","98055",20,6,0,0
"50","98056",29,10,1,1
"51","98057",8,1,0,0
"52","98058",68,17,2,2
"53","98059",41,11,0,0
"54","98062",2,1,1,1
"55","98064",1,0,0,0
"56","98065",11,3,0,0
"57","98070",5,1,1,1
"58","98071",3,0,0,0
"59","98072",54,22,2,2
"60","98073",1,1,0,0
"61","98074",67,21,0,0
"62","98075",60,35,1,1
"63","98077",58,27,3,3
"64","98082",2,1,0,0
"65","98083",2,2,0,0
"66","98087",18,5,0,0
"67","98092",48,11,1,1
"68","98093",3,3,0,0
"69","98101",5,2,0,0
"70","98102",6,4,0,0
"71","98103",36,15,2,2
"72","98104",5,3,0,0
"73","98105",43,11,4,4
"74","98106",8,4,0,0
"75","98107",16,6,0,0
"76","98108",23,10,1,1
"77","98109",13,5,1,1
"78","98110",80,29,2,2
"79","98112",39,15,0,0
"80","98114",1,0,0,0
"81","98115",101,47,1,1
"82","98116",28,13,1,1
"83","98117",49,18,1,1
"84","98118",54,18,1,1
"85","98119",19,10,1,1
"86","98121",5,1,0,0
"87","98122",25,13,0,0
"88","98124",1,0,0,0
"89","98125",38,15,0,0
"90","98126",20,9,1,1
"91","98127",1,0,0,0
"92","98133",40,10,1,1
"93","98136",28,15,2,2
"94","98144",25,9,0,0
"95","98145",1,1,0,0
"96","98146",32,11,1,1
"97","98148",7,2,0,0
"98","98155",35,9,0,0
"99","98166",53,24,1,1
"100","98168",25,9,0,0
"101","98175",1,0,0,0
"102","98177",43,17,4,4
"103","98178",37,15,0,0
"104","98188",19,7,1,1
"105","98198",26,8,1,1
"106","98199",32,15,2,2
"107","98201",17,5,1,1
"108","98203",32,14,2,2
"109","98204",13,1,0,0
"110","98205",10,2,0,0
"111","98206",1,0,0,0
"112","98208",40,15,2,2
"113","98213",1,0,0,0
"114","98221",21,9,0,0
"115","98223",40,15,1,1
"116","98225",35,6,0,0
"117","98226",38,13,2,2
"118","98229",31,12,2,2
"119","98230",12,3,0,0
"120","98231",1,0,0,0
"121","98232",5,2,0,0
"122","98233",19,4,0,0
"123","98236",8,2,0,0
"124","98237",1,0,0,0
"125","98239",5,1,0,0
"126","98243",1,0,0,0
"127","98244",2,0,0,0
"128","98245",2,2,0,0
"129","98247",6,2,0,0
"130","98248",12,1,0,0
"131","98249",6,2,0,0
"132","98250",7,1,0,0
"133","98251",4,0,0,0
"134","98252",5,3,0,0
"135","98253",1,0,0,0
"136","98257",3,2,0,0
"137","98258",38,6,0,0
"138","98260",5,0,0,0
"139","98261",5,1,0,0
"140","98262",1,0,0,0
"141","98263",1,0,0,0
"142","98264",17,3,0,0
"143","98267",2,0,0,0
"144","98270",40,12,0,0
"145","98271",16,5,0,0
"146","98272",22,6,0,0
"147","98273",16,2,0,0
"148","98274",18,3,1,2
"149","98275",47,12,0,0
"150","98276",1,1,0,0
"151","98277",38,3,0,0
"152","98278",1,0,0,0
"153","98279",1,0,0,0
"154","98282",12,6,1,1
"155","98284",11,7,0,0
"156","98287",1,0,0,0
"157","98290",40,14,2,2
