"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","59003",0,0,0,0
"2","59011",0,0,0,0
"3","59014",1,0,0,0
"4","59019",2,0,0,0
"5","59027",1,1,0,0
"6","59030",0,0,0,0
"7","59034",1,0,0,0
"8","59036",2,1,0,0
"9","59037",1,0,0,0
"10","59041",1,0,0,0
"11","59043",0,0,0,0
"12","59044",2,0,0,0
"13","59047",6,3,0,0
"14","59050",1,0,0,0
"15","59063",1,0,0,0
"16","59068",2,0,0,0
"17","59070",0,0,0,0
"18","59072",1,0,0,0
"19","59079",1,0,0,0
"20","59088",1,0,0,0
"21","59101",5,1,0,0
"22","59102",15,5,2,0
"23","59105",4,1,1,1
"24","59106",5,2,2,1
"25","59108",2,0,0,0
"26","59201",2,0,0,0
"27","59213",2,2,0,0
"28","59230",1,0,0,0
"29","59270",3,1,0,0
"30","59301",2,2,0,0
"31","59313",1,0,0,0
"32","59323",1,0,0,0
"33","59330",1,1,1,0
"34","59351",1,0,0,0
"35","59353",1,0,0,0
"36","59401",4,1,0,0
"37","59403",1,0,0,0
"38","59404",5,0,0,0
"39","59405",10,0,0,0
"40","59414",1,0,0,0
"41","59417",1,0,0,0
"42","59430",0,0,0,0
"43","59436",1,0,0,0
"44","59448",0,0,0,0
"45","59452",0,0,0,0
"46","59457",2,0,0,0
"47","59468",0,0,0,0
"48","59474",2,0,0,0
"49","59477",1,0,0,0
"50","59501",3,0,0,0
"51","59601",11,6,4,3
"52","59602",6,2,0,0
"53","59604",1,1,1,0
"54","59625",0,0,0,0
"55","59634",2,0,0,0
"56","59635",4,1,0,0
"57","59639",2,0,0,0
"58","59701",5,2,0,0
"59","59702",2,0,0,0
"60","59711",7,1,0,0
"61","59714",6,1,0,0
"62","59715",3,1,0,0
"63","59718",3,2,1,1
"64","59719",1,0,0,0
"65","59722",2,0,0,0
"66","59725",2,0,0,0
"67","59730",1,0,0,0
"68","59741",1,0,0,0
"69","59747",0,0,0,0
"70","59749",4,0,0,0
"71","59751",1,0,0,0
"72","59752",0,0,0,0
"73","59758",1,1,0,0
"74","59759",0,0,0,0
"75","59801",14,1,0,0
"76","59802",3,2,0,0
"77","59803",15,4,0,0
"78","59804",6,0,0,0
"79","59806",1,0,0,0
"80","59808",9,2,0,0
"81","59820",1,0,0,0
"82","59821",0,0,0,0
"83","59823",1,0,0,0
"84","59824",3,2,0,0
"85","59825",0,0,0,0
"86","59826",1,0,0,0
"87","59828",4,0,0,0
"88","59832",1,0,0,0
"89","59833",2,1,1,1
"90","59834",2,0,0,0
"91","59840",6,2,1,1
"92","59844",2,0,0,0
"93","59847",5,0,0,0
"94","59853",2,0,0,0
"95","59860",2,1,0,0
"96","59864",1,1,1,0
"97","59865",2,0,0,0
"98","59866",1,0,0,0
"99","59870",1,1,0,0
"100","59871",1,0,0,0
"101","59873",1,0,0,0
"102","59875",1,1,0,0
"103","59901",24,5,2,1
"104","59903",1,0,0,0
"105","59904",2,2,1,0
"106","59911",1,0,0,0
"107","59912",4,1,0,0
"108","59919",2,0,0,0
"109","59923",1,0,0,0
"110","59925",1,0,0,0
"111","59935",4,0,0,0
"112","59937",2,1,0,0
