0.452161870000000E+02,-0.123529839000000E+03
0.452138680000000E+02,-0.123531019000000E+03
0.452102790000000E+02,-0.123534805000000E+03
0.452075140000000E+02,-0.123541825000000E+03
0.452083620000000E+02,-0.123556088000000E+03
0.452028290000000E+02,-0.123556897000000E+03
0.452004970000000E+02,-0.123557706000000E+03
0.451993900000000E+02,-0.123558867000000E+03
0.451988280000000E+02,-0.123563656000000E+03
0.451937060000000E+02,-0.123560423000000E+03
0.451906880000000E+02,-0.123559485000000E+03
0.451891110000000E+02,-0.123560714000000E+03
0.451872360000000E+02,-0.123561264000000E+03
0.451860240000000E+02,-0.123559162000000E+03
0.451856580000000E+02,-0.123557093000000E+03
0.451822060000000E+02,-0.123554507000000E+03
0.451815200000000E+02,-0.123554863000000E+03
0.451815660000000E+02,-0.123560197000000E+03
0.451819540000000E+02,-0.123560617000000E+03
0.451812000000000E+02,-0.123562816000000E+03
0.451780450000000E+02,-0.123559454000000E+03
0.451772210000000E+02,-0.123556577000000E+03
0.451761700000000E+02,-0.123555187000000E+03
0.451734710000000E+02,-0.123552666000000E+03
0.451717340000000E+02,-0.123551891000000E+03
0.451709340000000E+02,-0.123552731000000E+03
0.451698360000000E+02,-0.123552990000000E+03
0.451671840000000E+02,-0.123551504000000E+03
0.451643940000000E+02,-0.123548822000000E+03
0.451626340000000E+02,-0.123545332000000E+03
0.451569400000000E+02,-0.123539419000000E+03
0.451548360000000E+02,-0.123538322000000E+03
0.451539910000000E+02,-0.123542103000000E+03
0.451529860000000E+02,-0.123553187000000E+03
0.451509520000000E+02,-0.123553737000000E+03
0.451501640000000E+02,-0.123554774000000E+03
0.451472480000000E+02,-0.123564884000000E+03
0.451489840000000E+02,-0.123575772000000E+03
0.451461480000000E+02,-0.123581199000000E+03
0.451408450000000E+02,-0.123581488000000E+03
0.451362270000000E+02,-0.123578441000000E+03
0.451350966781250E+02,-0.123576767479688E+03
0.451315870000000E+02,-0.123568469000000E+03
0.451316420000000E+02,-0.123568130000000E+03
0.451321810000000E+02,-0.123568309000000E+03
0.451326350000000E+02,-0.123567317000000E+03
0.451311630000000E+02,-0.123566142000000E+03
0.451302210000000E+02,-0.123573093000000E+03
0.451307870000000E+02,-0.123574846000000E+03
0.451322853117187E+02,-0.123576796199219E+03
0.451323360000000E+02,-0.123577921000000E+03
0.451278510000000E+02,-0.123578127000000E+03
0.451274540000000E+02,-0.123576532000000E+03
0.451267700000000E+02,-0.123575946000000E+03
0.451209100000000E+02,-0.123576005000000E+03
0.451213460000000E+02,-0.123580140000000E+03
0.451180060000000E+02,-0.123580823000000E+03
0.451125830000000E+02,-0.123571074000000E+03
0.451104410000000E+02,-0.123568820000000E+03
0.451047080000000E+02,-0.123571952000000E+03
0.450993050000000E+02,-0.123571442000000E+03
0.450993050000000E+02,-0.123571442000000E+03
0.450979730000000E+02,-0.123572469000000E+03
0.451021570000000E+02,-0.123576054000000E+03
0.451045120000000E+02,-0.123576377000000E+03
0.451060440000000E+02,-0.123575441000000E+03
0.451067300000000E+02,-0.123577733000000E+03
0.451052880000000E+02,-0.123582866000000E+03
0.451056770000000E+02,-0.123584739000000E+03
0.451070710000000E+02,-0.123587290000000E+03
0.451088090000000E+02,-0.123586064000000E+03
0.451103400000000E+02,-0.123589649000000E+03
0.451087600000000E+02,-0.123598042000000E+03
0.451207380000000E+02,-0.123606381000000E+03
0.451164370000000E+02,-0.123612352000000E+03
0.451170110000000E+02,-0.123618144000000E+03
0.451208910000000E+02,-0.123620398000000E+03
0.451222390000000E+02,-0.123621304000000E+03
0.451223520000000E+02,-0.123623532000000E+03
0.451185570000000E+02,-0.123622785000000E+03
0.451156540000000E+02,-0.123623557000000E+03
0.451101660000000E+02,-0.123626678000000E+03
0.451090230000000E+02,-0.123626598000000E+03
0.451052960000000E+02,-0.123624579000000E+03
0.451032180000000E+02,-0.123620380000000E+03
0.450991940000000E+02,-0.123620504000000E+03
0.450999540000000E+02,-0.123644594000000E+03
0.451068600000000E+02,-0.123650012000000E+03
0.451106820000000E+02,-0.123661278000000E+03
0.451103850000000E+02,-0.123662796000000E+03
0.451080070000000E+02,-0.123665315000000E+03
0.451077110000000E+02,-0.123667608000000E+03
0.451078940000000E+02,-0.123670320000000E+03
0.451095860000000E+02,-0.123673936000000E+03
0.451096560000000E+02,-0.123681879000000E+03
0.451022710000000E+02,-0.123689401000000E+03
0.451001440000000E+02,-0.123690919000000E+03
0.451008300000000E+02,-0.123697310000000E+03
0.451029330000000E+02,-0.123699086000000E+03
0.451035270000000E+02,-0.123700765000000E+03
0.451042580000000E+02,-0.123706447000000E+03
0.451058120000000E+02,-0.123713163000000E+03
0.451065430000000E+02,-0.123715423000000E+03
0.451072290000000E+02,-0.123716263000000E+03
0.451080750000000E+02,-0.123716134000000E+03
0.451087370000000E+02,-0.123717684000000E+03
0.451110640000000E+02,-0.123730440000000E+03
0.451123430000000E+02,-0.123733476000000E+03
0.451134860000000E+02,-0.123735156000000E+03
0.451152500000000E+02,-0.123736397000000E+03
0.451190980000000E+02,-0.123736369000000E+03
0.451215130000000E+02,-0.123735803000000E+03
0.451227350000000E+02,-0.123735028000000E+03
0.451248320000000E+02,-0.123736179000000E+03
0.451295200000000E+02,-0.123743769000000E+03
0.451228100000000E+02,-0.123743787000000E+03
0.451238140000000E+02,-0.123748051000000E+03
0.451244610000000E+02,-0.123749117000000E+03
0.451262410000000E+02,-0.123749699000000E+03
0.451279570000000E+02,-0.123748053000000E+03
0.451319960000000E+02,-0.123748595000000E+03
0.451360870000000E+02,-0.123752238000000E+03
0.451344530000000E+02,-0.123756270000000E+03
0.451304060000000E+02,-0.123757718000000E+03
0.451296740000000E+02,-0.123757622000000E+03
0.451279130000000E+02,-0.123755847000000E+03
0.451228330000000E+02,-0.123756306000000E+03
0.451215070000000E+02,-0.123756631000000E+03
0.451193810000000E+02,-0.123758473000000E+03
0.451055220000000E+02,-0.123751224000000E+03
0.451034870000000E+02,-0.123750644000000E+03
0.451021610000000E+02,-0.123751224000000E+03
0.450997830000000E+02,-0.123750827000000E+03
0.450967460000000E+02,-0.123745310000000E+03
0.450917400000000E+02,-0.123742981000000E+03
0.450881510000000E+02,-0.123742268000000E+03
0.450843610000000E+02,-0.123728903000000E+03
0.450803150000000E+02,-0.123726899000000E+03
0.450767500000000E+02,-0.123720669000000E+03
0.450761010000000E+02,-0.123720393000000E+03
0.450760980000000E+02,-0.123724213000000E+03
0.450760980000000E+02,-0.123724213000000E+03
0.450766920000000E+02,-0.123761522000000E+03
0.450763150000000E+02,-0.123784794000000E+03
0.450855370000000E+02,-0.123784620000000E+03
0.450886420000000E+02,-0.123784578000000E+03
