"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","75002",2,0,0,0
"2","75019",1,0,0,0
"3","75022",1,1,0,0
"4","75023",1,0,0,0
"5","75024",3,2,0,0
"6","75034",1,1,0,0
"7","75038",2,0,0,0
"8","75040",1,0,0,0
"9","75041",1,0,0,0
"10","75042",1,0,0,0
"11","75044",2,1,1,1
"12","75052",1,0,0,0
"13","75056",1,1,0,0
"14","75062",1,0,0,0
"15","75063",1,0,0,0
"16","75068",1,0,0,0
"17","75070",1,0,0,0
"18","75071",2,0,0,0
"19","75077",1,1,0,0
"20","75093",2,0,0,0
"21","75094",1,0,0,0
"22","75098",1,1,1,1
"23","75137",1,0,0,0
"24","75146",1,1,0,0
"25","75150",1,0,0,0
"26","75217",1,0,0,0
"27","75220",1,1,0,0
"28","75225",1,1,0,0
"29","75228",1,0,0,0
"30","75230",1,0,0,0
"31","75243",1,0,0,0
"32","75370",1,0,0,0
"33","75480",1,0,0,0
"34","75638",1,0,0,0
"35","75751",1,0,0,0
"36","75757",1,1,0,0
"37","75791",1,1,0,0
"38","75904",1,0,0,0
"39","75956",1,0,0,0
"40","75979",1,1,1,1
"41","76014",1,0,0,0
"42","76016",1,0,0,0
"43","76017",1,0,0,0
"44","76051",2,1,0,0
"45","76063",1,1,0,0
"46","76086",1,0,0,0
"47","76088",1,1,0,0
"48","76092",5,4,0,0
"49","76106",1,0,0,0
"50","76112",1,0,0,0
"51","76115",1,0,0,0
"52","76119",1,1,0,0
"53","76133",1,0,0,0
"54","76148",1,0,0,0
"55","76179",2,0,0,0
"56","76210",1,0,0,0
"57","76248",2,1,0,0
"58","76310",1,0,0,0
"59","76522",1,0,0,0
"60","76543",1,0,0,0
"61","76548",1,0,0,0
"62","76549",2,0,0,0
"63","76559",1,0,0,0
"64","76571",1,1,1,1
"65","76745",1,0,0,0
"66","76903",1,0,0,0
"67","76935",1,0,0,0
"68","77004",2,1,0,0
"69","77005",1,0,0,0
"70","77006",1,0,0,0
"71","77008",2,1,0,0
"72","77023",1,0,0,0
"73","77024",3,2,0,0
"74","77025",1,1,0,0
"75","77027",1,0,0,0
"76","77035",1,1,0,0
"77","77041",1,0,0,0
"78","77042",2,0,0,0
"79","77044",1,0,0,0
"80","77055",1,0,0,0
"81","77062",1,0,0,0
"82","77073",1,0,0,0
"83","77077",1,0,0,0
"84","77084",1,1,0,0
"85","77093",1,0,0,0
"86","77096",1,1,0,0
"87","77210",2,2,1,1
"88","77301",1,0,0,0
"89","77338",1,0,0,0
"90","77340",1,0,0,0
"91","77375",1,1,0,0
"92","77379",2,0,0,0
"93","77380",1,0,0,0
"94","77381",1,1,0,0
"95","77386",2,1,0,0
"96","77388",1,0,0,0
"97","77401",4,2,0,0
"98","77406",1,0,0,0
"99","77429",1,0,0,0
"100","77433",1,1,1,1
"101","77469",1,0,0,0
"102","77478",4,1,0,0
"103","77479",2,1,0,0
"104","77489",1,0,0,0
"105","77493",1,0,0,0
"106","77494",2,1,0,0
"107","77502",1,0,0,0
"108","77515",1,0,0,0
"109","77573",1,0,0,0
"110","77575",1,0,0,0
"111","77578",1,0,0,0
"112","77801",1,0,0,0
"113","77802",2,0,0,0
"114","77840",1,0,0,0
"115","77844",1,0,0,0
"116","77845",1,0,0,0
"117","77868",1,0,0,0
"118","77904",1,0,0,0
"119","78013",1,0,0,0
"120","78015",1,1,0,0
"121","78023",2,0,0,0
"122","78054",1,0,0,0
"123","78070",1,0,0,0
"124","78117",1,0,0,0
"125","78121",1,0,0,0
"126","78130",1,0,0,0
"127","78148",1,1,0,0
"128","78152",2,0,0,0
"129","78155",1,0,0,0
"130","78204",1,0,0,0
"131","78207",1,0,0,0
"132","78209",2,0,0,0
"133","78210",3,0,0,0
"134","78211",3,0,0,0
"135","78212",3,0,0,0
"136","78213",2,0,0,0
"137","78214",5,0,0,0
"138","78216",5,1,0,0
"139","78218",2,1,0,0
"140","78219",1,1,0,0
"141","78221",3,0,0,0
"142","78223",6,1,0,0
"143","78224",1,0,0,0
"144","78225",3,1,0,0
"145","78226",1,0,0,0
"146","78228",5,2,0,0
"147","78229",1,0,0,0
"148","78230",2,0,0,0
"149","78232",4,0,0,0
"150","78233",5,0,0,0
"151","78237",7,1,0,0
"152","78238",1,0,0,0
"153","78239",1,0,0,0
"154","78240",2,1,0,0
"155","78244",3,1,0,0
"156","78245",3,1,0,0
"157","78247",4,1,0,0
"158","78248",5,0,0,0
"159","78249",3,0,0,0
"160","78250",3,0,0,0
"161","78251",7,1,0,0
"162","78253",2,0,0,0
"163","78256",1,1,0,0
"164","78257",2,0,0,0
"165","78258",7,1,0,0
"166","78259",1,1,0,0
"167","78260",4,1,1,1
"168","78261",2,0,0,0
"169","78265",1,0,0,0
"170","78404",1,1,1,1
"171","78410",1,0,0,0
"172","78412",1,0,0,0
"173","78413",1,1,0,0
"174","78418",1,0,0,0
"175","78521",2,1,1,0
"176","78595",1,0,0,0
"177","78602",1,1,0,0
"178","78613",1,0,0,0
"179","78634",1,0,0,0
"180","78640",1,0,0,0
"181","78655",1,1,0,0
"182","78665",1,1,0,0
"183","78666",1,0,0,0
"184","78703",1,0,0,0
"185","78704",2,0,0,0
"186","78717",1,0,0,0
"187","78726",1,0,0,0
"188","78731",2,1,0,0
"189","78733",1,0,0,0
"190","78735",2,1,0,0
"191","78738",2,1,0,0
"192","78746",5,0,0,0
"193","78748",1,1,0,0
"194","78749",1,1,0,0
"195","78750",2,0,0,0
"196","78751",1,0,0,0
"197","78754",1,0,0,0
"198","78755",1,0,0,0
"199","78757",1,0,0,0
"200","78759",1,0,0,0
"201","78838",1,0,0,0
"202","79119",1,0,0,0
"203","79252",1,0,0,0
"204","79336",1,0,0,0
"205","79357",1,0,0,0
"206","79423",1,0,0,0
"207","79525",1,0,0,0
"208","79605",1,0,0,0
"209","79705",3,1,0,0
"210","79731",1,0,0,0
"211","79902",1,0,0,0
"212","79912",4,1,0,0
"213","79928",1,1,0,0
"214","79930",1,1,0,0
"215","79935",1,0,0,0
"216","79936",2,0,0,0
