"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","89002",8,2,0,0
"2","89005",3,2,1,0
"3","89010",1,0,0,0
"4","89011",2,1,0,0
"5","89012",6,2,0,0
"6","89014",10,3,0,0
"7","89015",12,2,0,0
"8","89019",2,0,0,0
"9","89021",1,0,0,0
"10","89027",2,0,0,0
"11","89029",1,0,0,0
"12","89030",8,1,0,0
"13","89031",22,7,1,0
"14","89032",4,1,0,0
"15","89034",1,0,0,0
"16","89040",2,0,0,0
"17","89041",1,0,0,0
"18","89042",1,0,0,0
"19","89044",3,1,0,0
"20","89045",1,0,0,0
"21","89048",2,0,0,0
"22","89049",1,0,0,0
"23","89052",9,3,0,0
"24","89053",2,0,0,0
"25","89060",1,0,0,0
"26","89061",1,0,0,0
"27","89074",32,11,4,0
"28","89081",12,2,0,0
"29","89084",4,1,0,0
"30","89085",3,1,0,0
"31","89086",2,1,0,0
"32","89101",3,0,0,0
"33","89102",2,0,0,0
"34","89103",4,0,0,0
"35","89104",9,1,0,0
"36","89106",5,3,0,0
"37","89107",11,4,0,0
"38","89108",7,3,0,0
"39","89109",2,1,0,0
"40","89110",9,0,0,0
"41","89112",2,0,0,0
"42","89113",9,2,0,0
"43","89115",11,3,1,0
"44","89117",24,7,4,1
"45","89118",2,1,0,0
"46","89119",3,0,0,0
"47","89120",4,2,0,0
"48","89121",9,1,0,0
"49","89122",8,1,1,0
"50","89123",22,6,1,0
"51","89128",13,4,0,0
"52","89129",12,5,0,0
"53","89130",7,1,0,0
"54","89131",10,6,3,1
"55","89134",11,5,2,0
"56","89135",11,3,0,0
"57","89138",13,3,0,0
"58","89139",2,0,0,0
"59","89141",2,1,1,1
"60","89142",18,4,0,0
"61","89143",4,1,0,0
"62","89144",16,4,1,0
"63","89145",5,0,0,0
"64","89146",5,2,0,0
"65","89147",23,6,1,0
"66","89148",8,1,0,0
"67","89149",9,3,1,0
"68","89156",6,3,0,0
"69","89166",2,2,1,0
"70","89178",7,4,1,0
"71","89183",4,2,0,0
"72","89301",1,0,0,0
"73","89310",1,0,0,0
"74","89316",1,0,0,0
"75","89403",4,1,0,0
"76","89406",7,0,0,0
"77","89408",7,1,0,0
"78","89410",5,4,1,0
"79","89413",1,1,1,0
"80","89414",1,0,0,0
"81","89419",2,0,0,0
"82","89423",5,2,1,0
"83","89429",2,1,0,0
"84","89431",13,2,0,0
"85","89432",2,1,0,0
"86","89433",4,0,0,0
"87","89434",19,5,0,0
"88","89436",19,6,1,0
"89","89440",1,1,1,0
"90","89441",7,2,1,0
"91","89444",1,0,0,0
"92","89445",3,0,0,0
"93","89446",1,0,0,0
"94","89448",4,3,1,0
"95","89450",2,1,0,0
"96","89451",5,3,1,0
"97","89460",10,4,4,2
"98","89502",13,0,0,0
"99","89503",8,3,0,0
"100","89506",11,1,1,0
"101","89508",8,1,0,0
"102","89509",24,7,2,0
"103","89510",1,0,0,0
"104","89511",46,13,3,0
"105","89512",9,2,0,0
"106","89519",22,5,2,0
"107","89521",9,3,0,0
"108","89523",27,7,0,0
"109","89701",11,3,1,0
"110","89703",7,3,2,1
"111","89704",3,1,1,0
"112","89706",4,1,0,0
"113","89801",5,1,0,0
"114","89803",1,0,0,0
"115","89815",11,1,0,0
"116","89820",6,1,0,0
"117","89832",1,1,0,0
"118","89835",2,0,0,0
