"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","85001",1,0,0,0
"2","85003",0,0,0,0
"3","85006",3,0,0,0
"4","85007",0,0,0,0
"5","85008",2,1,1,0
"6","85009",3,0,0,0
"7","85012",5,1,1,0
"8","85013",2,0,0,0
"9","85014",4,2,1,0
"10","85015",3,0,0,0
"11","85016",5,2,0,0
"12","85017",2,0,0,0
"13","85018",13,5,1,0
"14","85019",2,0,0,0
"15","85020",7,2,0,0
"16","85021",6,2,1,0
"17","85022",10,1,0,0
"18","85023",3,2,1,0
"19","85024",5,2,0,0
"20","85027",3,0,0,0
"21","85028",3,0,0,0
"22","85029",4,0,0,0
"23","85031",2,1,0,0
"24","85032",5,2,1,1
"25","85033",2,1,0,0
"26","85035",0,0,0,0
"27","85037",5,1,0,0
"28","85040",1,0,0,0
"29","85041",4,2,0,0
"30","85042",3,1,0,0
"31","85043",0,0,0,0
"32","85044",5,0,0,0
"33","85045",1,0,0,0
"34","85048",13,2,0,0
"35","85050",5,0,0,0
"36","85051",6,1,0,0
"37","85053",4,0,0,0
"38","85054",1,1,0,0
"39","85064",1,0,0,0
"40","85083",0,0,0,0
"41","85085",0,0,0,0
"42","85086",3,1,0,0
"43","85087",2,0,0,0
"44","85119",0,0,0,0
"45","85122",2,0,0,0
"46","85139",1,0,0,0
"47","85142",1,0,0,0
"48","85143",1,0,0,0
"49","85201",4,1,0,0
"50","85202",2,0,0,0
"51","85203",4,1,0,0
"52","85204",3,0,0,0
"53","85205",5,1,0,0
"54","85206",0,0,0,0
"55","85207",6,0,0,0
"56","85208",2,0,0,0
"57","85209",4,2,0,0
"58","85210",2,0,0,0
"59","85212",3,0,0,0
"60","85213",8,2,0,0
"61","85215",3,0,0,0
"62","85218",1,1,0,0
"63","85219",2,0,0,0
"64","85220",1,0,0,0
"65","85222",2,0,0,0
"66","85224",7,1,0,0
"67","85225",6,3,2,0
"68","85226",8,2,1,0
"69","85228",2,0,0,0
"70","85231",0,0,0,0
"71","85233",8,1,0,0
"72","85234",7,2,0,0
"73","85238",2,2,0,0
"74","85239",1,0,0,0
"75","85242",2,1,0,0
"76","85243",1,0,0,0
"77","85246",0,0,0,0
"78","85248",4,1,1,1
"79","85249",4,1,0,0
"80","85250",9,3,0,0
"81","85251",4,1,1,0
"82","85253",11,2,0,0
"83","85254",10,1,0,0
"84","85255",9,1,0,0
"85","85257",4,2,0,0
"86","85258",6,1,0,0
"87","85259",14,5,0,0
"88","85260",5,2,1,1
"89","85262",2,0,0,0
"90","85266",2,0,0,0
"91","85268",5,2,1,1
"92","85275",0,0,0,0
"93","85281",5,1,0,0
"94","85282",8,2,0,0
"95","85283",5,2,1,0
"96","85284",6,2,2,0
"97","85286",4,1,0,0
"98","85291",0,0,0,0
"99","85294",1,0,0,0
"100","85295",3,1,0,0
"101","85296",6,2,2,1
"102","85297",4,0,0,0
"103","85298",3,0,0,0
"104","85301",2,0,0,0
"105","85302",1,0,0,0
"106","85303",0,0,0,0
"107","85304",2,1,1,0
"108","85305",1,0,0,0
"109","85306",1,1,0,0
"110","85307",1,1,0,0
"111","85308",10,3,1,0
"112","85310",3,1,0,0
"113","85323",4,2,0,0
"114","85326",2,0,0,0
"115","85327",0,0,0,0
"116","85331",7,2,1,1
"117","85338",4,2,0,0
"118","85339",5,1,0,0
"119","85340",5,0,0,0
"120","85344",0,0,0,0
"121","85345",7,1,0,0
"122","85347",1,0,0,0
"123","85349",3,0,0,0
"124","85350",5,1,0,0
"125","85352",0,0,0,0
"126","85353",3,0,0,0
"127","85355",1,0,0,0
"128","85356",0,0,0,0
"129","85363",1,1,0,0
"130","85364",13,1,1,1
"131","85365",5,1,0,0
