"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","13952",0,0,0,0
"2","97002",4,4,1,0
"3","97004",1,1,1,1
"4","97005",5,5,3,0
"5","97006",29,29,16,5
"6","97007",41,41,20,5
"7","97008",27,27,16,7
"8","97009",5,5,1,1
"9","97013",10,10,7,5
"10","97014",0,0,0,0
"11","97015",16,16,8,5
"12","97016",2,2,0,0
"13","97017",1,1,1,1
"14","97018",3,3,1,0
"15","97019",2,2,0,0
"16","97020",0,0,0,0
"17","97021",0,0,0,0
"18","97022",3,3,1,0
"19","97023",3,2,0,0
"20","97024",3,3,1,0
"21","97026",1,1,1,1
"22","97027",0,0,0,0
"23","97030",12,12,7,3
"24","97031",8,8,0,0
"25","97032",0,0,0,0
"26","97034",19,19,12,5
"27","97035",14,14,6,2
"28","97037",0,0,0,0
"29","97038",7,7,1,0
"30","97040",0,0,0,0
"31","97041",3,3,1,0
"32","97042",0,0,0,0
"33","97044",0,0,0,0
"34","97045",28,28,12,6
"35","97048",0,0,0,0
"36","97049",1,1,1,0
"37","97051",15,15,3,2
"38","97053",2,2,1,0
"39","97054",0,0,0,0
"40","97055",6,6,5,2
"41","97056",13,13,8,5
"42","97058",5,5,1,0
"43","97060",8,8,4,2
"44","97062",23,23,11,2
"45","97064",1,1,1,1
"46","97065",1,1,0,0
"47","97067",0,0,0,0
"48","97068",25,25,10,4
"49","97070",14,14,4,1
"50","97071",7,7,3,2
"51","97080",20,20,10,4
"52","97086",23,23,11,3
"53","97089",8,8,4,1
"54","97101",0,0,0,0
"55","97103",8,8,4,3
"56","97106",3,3,0,0
"57","97109",1,1,0,0
"58","97110",1,1,0,0
"59","97111",3,3,2,0
"60","97112",0,0,0,0
"61","97113",6,6,3,0
"62","97114",2,2,1,1
"63","97115",2,2,2,0
"64","97116",8,8,3,1
"65","97117",2,2,2,1
"66","97118",0,0,0,0
"67","97119",4,4,1,1
"68","97121",0,0,0,0
"69","97123",30,30,12,2
"70","97124",37,37,18,6
"71","97125",0,0,0,0
"72","97127",0,0,0,0
"73","97128",18,18,6,2
"74","97131",1,1,0,0
"75","97132",19,19,6,3
"76","97133",4,4,1,1
