"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","13952",1,1,0,0
"2","97002",11,4,1,0
"3","97004",4,1,1,1
"4","97005",37,7,3,0
"5","97006",109,44,16,5
"6","97007",191,60,20,5
"7","97008",69,33,17,8
"8","97009",14,6,1,1
"9","97013",39,14,7,5
"10","97014",4,0,0,0
"11","97015",55,18,8,5
"12","97016",15,5,0,0
"13","97017",2,1,1,1
"14","97018",4,3,1,0
"15","97019",6,4,0,0
"16","97020",4,0,0,0
"17","97021",2,0,0,0
"18","97022",5,3,1,0
"19","97023",11,3,0,0
"20","97024",15,4,1,0
"21","97026",5,1,1,1
"22","97027",5,0,0,0
"23","97030",44,16,7,3
"24","97031",41,10,0,0
"25","97032",8,0,0,0
"26","97034",64,23,12,5
"27","97035",57,19,6,2
"28","97037",2,1,0,0
"29","97038",24,9,1,0
"30","97040",1,0,0,0
"31","97041",7,3,1,0
"32","97042",4,0,0,0
"33","97044",2,0,0,0
"34","97045",75,33,12,6
"35","97048",8,1,0,0
"36","97049",1,1,1,0
"37","97051",26,17,3,2
"38","97053",6,3,1,0
"39","97054",3,0,0,0
"40","97055",28,11,5,2
"41","97056",27,14,8,6
"42","97058",17,6,1,0
"43","97060",41,13,4,2
"44","97062",88,29,11,2
"45","97064",7,4,1,1
"46","97065",3,2,0,0
"47","97067",1,0,0,0
"48","97068",68,33,11,4
"49","97070",37,15,4,1
"50","97071",49,11,3,2
"51","97080",86,23,10,4
"52","97086",77,30,11,3
"53","97089",28,13,4,1
"54","97101",3,1,0,0
"55","97103",24,9,4,3
"56","97106",12,5,0,0
"57","97109",1,1,0,0
"58","97110",3,1,0,0
"59","97111",6,3,2,0
"60","97112",2,0,0,0
"61","97113",33,7,3,0
"62","97114",3,2,1,1
"63","97115",4,2,2,0
"64","97116",47,12,3,1
"65","97117",2,2,2,1
"66","97118",1,0,0,0
"67","97119",10,5,1,1
"68","97121",1,0,0,0
"69","97123",70,33,12,2
"70","97124",112,48,18,6
"71","97125",1,0,0,0
"72","97127",4,1,0,0
"73","97128",55,24,6,2
"74","97131",2,1,0,0
"75","97132",48,19,6,3
"76","97133",11,4,1,1
"77","97136",6,2,0,0
"78","97137",7,2,0,0
"79","97138",13,3,0,0
"80","97140",71,21,6,2
"81","97141",13,3,3,1
"82","97144",1,0,0,0
"83","97146",9,3,1,2
"84","97148",7,2,0,0
"85","97201",22,10,2,0
"86","97202",58,19,7,4
"87","97203",73,27,7,5
"88","97206",94,33,8,4
"89","97209",4,3,2,2
"90","97210",8,4,1,0
"91","97211",52,21,5,3
"92","97212",47,17,8,2
"93","97213",68,27,7,3
"94","97214",26,9,4,1
"95","97215",28,9,6,0
"96","97216",34,13,4,1
"97","97217",45,18,7,4
"98","97218",22,7,3,1
"99","97219",93,48,17,11
"100","97220",63,33,11,4
"101","97221",30,12,4,1
"102","97222",38,20,6,3
"103","97223",120,41,17,6
"104","97224",84,35,12,4
"105","97225",59,25,6,1
"106","97227",4,2,1,0
"107","97229",169,72,26,7
"108","97230",64,27,7,6
"109","97231",11,7,3,1
"110","97232",16,9,5,2
"111","97233",43,15,3,2
"112","97236",39,12,4,2
"113","97238",1,1,0,0
"114","97239",12,5,2,0
"115","97266",53,11,4,1
"116","97267",40,16,3,4
"117","97280",1,0,0,0
"118","97281",1,1,1,0
"119","97283",3,2,2,2
"120","97294",1,1,0,0
"121","97298",2,2,0,0
"122","97301",52,15,2,0
"123","97302",67,20,13,5
"124","97303",54,17,7,2
"125","97304",47,12,5,2
"126","97305",43,11,5,3
"127","97306",33,7,2,2
"128","97307",1,0,0,0
"129","97308",1,0,0,0
"130","97317",23,7,1,0
"131","97321",56,13,4,2
"132","97322",24,12,0,0
"133","97325",3,1,0,0
"134","97326",2,1,0,0
"135","97327",3,1,0,0
"136","97330",96,34,10,2
"137","97331",1,0,0,0
"138","97333",28,13,1,0
"139","97336",1,1,0,0
"140","97338",22,3,1,1
"141","97339",4,1,0,0
"142","97341",2,2,2,0
"143","97343",1,0,0,0
"144","97347",1,0,0,0
"145","97348",1,1,0,0
"146","97351",9,4,0,0
"147","97352",6,0,0,0
"148","97355",37,11,2,0
"149","97358",2,0,0,0
"150","97361",15,5,1,0
"151","97362",13,8,3,2
"152","97364",2,0,0,0
"153","97365",10,3,0,0
"154","97367",5,1,0,0
"155","97370",13,2,0,0
"156","97371",1,0,0,0
"157","97374",4,0,0,0
