"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","13952",0,0,0,0
"2","97002",1,1,0,0
"3","97004",1,1,1,1
"4","97005",4,0,0,0
"5","97006",10,5,1,0
"6","97007",30,9,3,0
"7","97008",13,6,3,1
"8","97009",0,0,0,0
"9","97013",6,4,1,1
"10","97014",0,0,0,0
"11","97015",5,1,1,1
"12","97016",1,1,0,0
"13","97017",0,0,0,0
"14","97018",1,1,0,0
"15","97019",2,2,0,0
"16","97020",0,0,0,0
"17","97021",0,0,0,0
"18","97022",0,0,0,0
"19","97023",0,0,0,0
"20","97024",0,0,0,0
"21","97026",0,0,0,0
"22","97027",1,0,0,0
"23","97030",3,3,1,0
"24","97031",1,0,0,0
"25","97032",0,0,0,0
"26","97034",2,1,0,0
"27","97035",0,0,0,0
"28","97037",0,0,0,0
"29","97038",0,0,0,0
"30","97040",0,0,0,0
"31","97041",0,0,0,0
"32","97042",0,0,0,0
"33","97044",0,0,0,0
"34","97045",11,10,4,3
"35","97048",1,0,0,0
"36","97049",0,0,0,0
"37","97051",2,2,0,0
"38","97053",1,1,0,0
"39","97054",0,0,0,0
"40","97055",2,1,0,0
"41","97056",4,4,0,0
"42","97058",2,2,0,0
"43","97060",3,1,0,0
"44","97062",13,6,1,0
"45","97064",1,1,0,0
"46","97065",0,0,0,0
"47","97067",0,0,0,0
"48","97068",7,6,3,1
"49","97070",4,2,1,0
"50","97071",8,2,1,1
"51","97080",11,6,2,1
"52","97086",9,5,1,1
"53","97089",4,2,0,0
"54","97101",0,0,0,0
"55","97103",4,1,0,0
"56","97106",0,0,0,0
"57","97109",0,0,0,0
"58","97110",1,1,0,0
"59","97111",0,0,0,0
"60","97112",0,0,0,0
"61","97113",4,1,0,0
"62","97114",0,0,0,0
"63","97115",0,0,0,0
"64","97116",7,2,0,0
"65","97117",1,1,1,0
"66","97118",0,0,0,0
"67","97119",0,0,0,0
"68","97121",0,0,0,0
"69","97123",13,8,4,0
"70","97124",8,7,2,1
"71","97125",0,0,0,0
"72","97127",0,0,0,0
"73","97128",7,6,1,0
"74","97131",1,0,0,0
"75","97132",5,4,1,1
"76","97133",1,0,0,0
"77","97136",0,0,0,0
"78","97137",1,1,0,0
"79","97138",2,1,0,0
"80","97140",4,1,0,0
"81","97141",1,0,0,0
"82","97144",0,0,0,0
"83","97146",2,2,1,1
"84","97148",0,0,0,0
"85","97201",0,0,0,0
"86","97202",6,2,0,0
"87","97203",20,12,5,4
"88","97206",18,8,2,0
"89","97209",0,0,0,0
"90","97210",1,0,0,0
"91","97211",7,5,1,0
"92","97212",4,1,0,0
"93","97213",13,6,1,0
"94","97214",3,0,0,0
"95","97215",2,1,0,0
"96","97216",5,4,1,0
"97","97217",5,5,3,2
"98","97218",2,1,0,0
"99","97219",8,6,4,2
"100","97220",8,5,3,1
"101","97221",3,2,1,1
"102","97222",3,3,0,0
"103","97223",19,7,2,0
"104","97224",10,5,0,0
"105","97225",5,2,0,0
"106","97227",1,1,0,0
"107","97229",19,9,4,0
"108","97230",16,12,4,3
"109","97231",1,1,0,0
"110","97232",2,1,1,1
"111","97233",5,3,1,1
"112","97236",3,3,0,0
"113","97238",0,0,0,0
"114","97239",1,1,1,0
"115","97266",5,1,0,0
"116","97267",6,4,0,0
"117","97280",1,0,0,0
"118","97281",0,0,0,0
"119","97283",0,0,0,0
"120","97294",0,0,0,0
"121","97298",0,0,0,0
"122","97301",7,7,2,0
"123","97302",1,0,0,0
"124","97303",7,4,1,0
"125","97304",3,3,2,1
"126","97305",2,2,1,0
"127","97306",1,0,0,0
"128","97307",0,0,0,0
"129","97308",0,0,0,0
"130","97317",0,0,0,0
"131","97321",1,1,0,0
"132","97322",0,0,0,0
"133","97325",0,0,0,0
"134","97326",0,0,0,0
"135","97327",1,1,0,0
"136","97330",4,3,0,0
"137","97331",0,0,0,0
"138","97333",0,0,0,0
"139","97336",0,0,0,0
"140","97338",2,1,1,1
"141","97339",1,1,0,0
"142","97341",1,1,1,0
"143","97343",0,0,0,0
"144","97347",0,0,0,0
"145","97348",0,0,0,0
"146","97351",0,0,0,0
"147","97352",0,0,0,0
"148","97355",1,1,0,0
"149","97358",0,0,0,0
"150","97361",4,4,1,0
"151","97362",0,0,0,0
"152","97364",0,0,0,0
"153","97365",0,0,0,0
"154","97367",0,0,0,0
"155","97370",0,0,0,0
"156","97371",0,0,0,0
"157","97374",0,0,0,0
"158","97375",0,0,0,0
"159","97378",1,0,0,0
"160","97380",0,0,0,0
"161","97381",2,1,0,0
"162","97383",2,2,1,1
"163","97384",0,0,0,0
"164","97385",1,1,1,0
"165","97386",0,0,0,0
"166","97388",0,0,0,0
"167","97389",0,0,0,0
"168","97391",0,0,0,0
"169","97392",0,0,0,0
"170","97394",0,0,0,0
"171","97396",0,0,0,0
"172","97401",2,2,0,0
"173","97402",3,2,0,0
"174","97403",1,1,1,0
"175","97404",2,1,0,0
"176","97405",6,4,4,1
"177","97406",0,0,0,0
"178","97408",1,0,0,0
"179","97411",1,0,0,0
"180","97413",1,1,1,0
"181","97415",0,0,0,0
"182","97416",0,0,0,0
"183","97417",0,0,0,0
"184","97419",0,0,0,0
"185","97420",0,0,0,0
"186","97423",0,0,0,0
"187","97424",1,1,1,0
"188","97426",1,0,0,0
"189","97429",0,0,0,0
"190","97430",0,0,0,0
"191","97431",0,0,0,0
"192","97434",0,0,0,0
"193","97435",0,0,0,0
"194","97437",0,0,0,0
"195","97438",0,0,0,0
"196","97439",2,1,0,0
"197","97442",0,0,0,0
"198","97443",0,0,0,0
"199","97444",0,0,0,0
"200","97446",1,0,0,0
"201","97447",0,0,0,0
"202","97448",1,1,0,0
"203","97450",0,0,0,0
"204","97453",0,0,0,0
"205","97454",0,0,0,0
"206","97455",0,0,0,0
"207","97456",1,1,0,0
"208","97457",0,0,0,0
"209","97458",0,0,0,0
"210","97459",0,0,0,0
"211","97461",0,0,0,0
"212","97462",0,0,0,0
"213","97463",0,0,0,0
"214","97467",2,0,0,0
"215","97469",1,0,0,0
"216","97470",0,0,0,0
"217","97471",2,2,1,0
"218","97477",2,0,0,0
"219","97478",2,2,0,0
"220","97479",0,0,0,0
"221","97481",0,0,0,0
"222","97487",2,1,0,0
"223","97488",0,0,0,0
"224","97492",0,0,0,0
"225","97493",1,0,0,0
"226","97495",0,0,0,0
"227","97496",1,1,0,0
"228","97497",0,0,0,0
"229","97498",0,0,0,0
"230","97499",0,0,0,0
"231","97501",2,2,0,0
"232","97502",2,2,1,1
"233","97503",0,0,0,0
"234","97504",7,5,1,0
"235","97520",3,2,1,0
"236","97523",0,0,0,0
"237","97524",0,0,0,0
"238","97525",0,0,0,0
"239","97526",0,0,0,0
"240","97527",0,0,0,0
