"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","96701",22,47,69,0.318840579710145,0.681159420289855,4,15,19,0.789473684210526,0.210526315789474,0,6,6,0,1,0,0,0,NA,NA
"2","96703",1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"3","96704",2,6,8,0.25,0.75,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"4","96705",2,2,4,0.5,0.5,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"5","96706",23,74,97,0.237113402061856,0.762886597938144,5,29,34,0.852941176470588,0.147058823529412,1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5
"6","96707",25,41,66,0.378787878787879,0.621212121212121,6,18,24,0.75,0.25,1,1,2,0.5,0.5,1,1,2,0.5,0.5
"7","96708",2,10,12,0.166666666666667,0.833333333333333,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"8","96709",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"9","96710",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"10","96712",4,4,8,0.5,0.5,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"11","96713",1,4,5,0.2,0.8,0,4,4,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"12","96714",3,5,8,0.375,0.625,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"13","96715",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"14","96716",2,4,6,0.333333333333333,0.666666666666667,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"15","96717",4,7,11,0.363636363636364,0.636363636363636,3,2,5,0.4,0.6,0,0,0,NA,NA,0,0,0,NA,NA
"16","96720",39,74,113,0.345132743362832,0.654867256637168,13,23,36,0.638888888888889,0.361111111111111,0,4,4,0,1,0,0,0,NA,NA
"17","96721",4,4,8,0.5,0.5,2,0,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"18","96722",0,3,3,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"19","96725",2,1,3,0.666666666666667,0.333333333333333,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"20","96726",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"21","96727",3,8,11,0.272727272727273,0.727272727272727,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"22","96728",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"23","96730",2,3,5,0.4,0.6,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"24","96731",2,5,7,0.285714285714286,0.714285714285714,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"25","96732",9,42,51,0.176470588235294,0.823529411764706,3,14,17,0.823529411764706,0.176470588235294,0,0,0,NA,NA,0,0,0,NA,NA
"26","96733",0,6,6,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"27","96734",49,72,121,0.404958677685950,0.59504132231405,14,28,42,0.666666666666667,0.333333333333333,0,4,4,0,1,0,0,0,NA,NA
"28","96738",2,14,16,0.125,0.875,0,5,5,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"29","96739",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"30","96740",4,18,22,0.181818181818182,0.818181818181818,1,5,6,0.833333333333333,0.166666666666667,0,1,1,0,1,0,0,0,NA,NA
"31","96741",2,5,7,0.285714285714286,0.714285714285714,1,1,2,0.5,0.5,1,0,1,1,0,1,1,2,0.5,0.5
"32","96743",15,21,36,0.416666666666667,0.583333333333333,1,4,5,0.8,0.2,0,0,0,NA,NA,0,0,0,NA,NA
"33","96744",52,77,129,0.403100775193798,0.596899224806202,13,19,32,0.59375,0.40625,0,0,0,NA,NA,1,1,2,0.5,0.5
"34","96745",1,8,9,0.111111111111111,0.888888888888889,0,4,4,1,0,0,1,1,0,1,0,0,0,NA,NA
"35","96746",13,23,36,0.361111111111111,0.638888888888889,5,3,8,0.375,0.625,0,0,0,NA,NA,0,0,0,NA,NA
"36","96747",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"37","96748",1,4,5,0.2,0.8,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"38","96749",4,9,13,0.307692307692308,0.692307692307692,1,4,5,0.8,0.2,0,0,0,NA,NA,0,0,0,NA,NA
"39","96750",6,7,13,0.461538461538462,0.538461538461538,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"40","96752",3,2,5,0.6,0.4,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"41","96753",9,23,32,0.28125,0.71875,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"42","96754",2,8,10,0.2,0.8,0,2,2,1,0,0,1,1,0,1,0,0,0,NA,NA
"43","96755",5,10,15,0.333333333333333,0.666666666666667,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"44","96756",1,6,7,0.142857142857143,0.857142857142857,0,3,3,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"45","96757",1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"46","96760",1,8,9,0.111111111111111,0.888888888888889,0,3,3,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"47","96761",12,25,37,0.324324324324324,0.675675675675676,2,8,10,0.8,0.2,0,0,0,NA,NA,0,0,0,NA,NA
"48","96762",8,10,18,0.444444444444444,0.555555555555556,0,6,6,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"49","96763",3,10,13,0.230769230769231,0.769230769230769,0,3,3,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"50","96764",1,4,5,0.2,0.8,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"51","96765",1,3,4,0.25,0.75,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"52","96766",4,13,17,0.235294117647059,0.764705882352941,2,5,7,0.714285714285714,0.285714285714286,0,1,1,0,1,0,0,0,NA,NA
"53","96767",0,3,3,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"54","96768",12,23,35,0.342857142857143,0.657142857142857,4,11,15,0.733333333333333,0.266666666666667,0,0,0,NA,NA,0,0,0,NA,NA
"55","96771",5,2,7,0.714285714285714,0.285714285714286,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"56","96772",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"57","96774",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"58","96776",4,3,7,0.571428571428571,0.428571428571429,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"59","96777",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"60","96778",1,7,8,0.125,0.875,1,1,2,0.5,0.5,1,0,1,1,0,1,1,2,0.5,0.5
"61","96779",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"62","96781",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"63","96782",23,46,69,0.333333333333333,0.666666666666667,7,16,23,0.695652173913043,0.304347826086957,0,2,2,0,1,0,0,0,NA,NA
"64","96783",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"65","96785",1,6,7,0.142857142857143,0.857142857142857,0,3,3,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"66","96786",12,21,33,0.363636363636364,0.636363636363636,2,7,9,0.777777777777778,0.222222222222222,0,1,1,0,1,0,0,0,NA,NA
"67","96788",1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"68","96789",39,68,107,0.364485981308411,0.635514018691589,13,25,38,0.657894736842105,0.342105263157895,0,1,1,0,1,0,0,0,NA,NA
"69","96790",7,13,20,0.35,0.65,4,3,7,0.428571428571429,0.571428571428571,0,0,0,NA,NA,0,0,0,NA,NA
