"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","99501",2,4,6,0.333333333333333,0.666666666666667,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"2","99502",2,6,8,0.25,0.75,0,3,3,1,0,0,2,2,0,1,0,0,0,NA,NA
"3","99504",2,9,11,0.181818181818182,0.818181818181818,0,3,3,1,0,0,1,1,0,1,0,0,0,NA,NA
"4","99507",4,11,15,0.266666666666667,0.733333333333333,1,4,5,0.8,0.2,0,0,0,NA,NA,0,0,0,NA,NA
"5","99508",6,8,14,0.428571428571429,0.571428571428571,0,3,3,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"6","99509",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"7","99511",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"8","99515",3,9,12,0.25,0.75,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"9","99516",5,8,13,0.384615384615385,0.615384615384615,2,2,4,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"10","99517",4,4,8,0.5,0.5,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"11","99518",5,1,6,0.833333333333333,0.166666666666667,2,0,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"12","99520",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"13","99524",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"14","99550",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"15","99559",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"16","99563",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"17","99564",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"18","99567",1,3,4,0.25,0.75,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"19","99574",0,2,2,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"20","99577",6,14,20,0.3,0.7,1,2,3,0.666666666666667,0.333333333333333,0,1,1,0,1,0,0,0,NA,NA
"21","99586",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"22","99588",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"23","99591",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"24","99603",2,3,5,0.4,0.6,1,2,3,0.666666666666667,0.333333333333333,0,0,0,NA,NA,0,0,0,NA,NA
"25","99608",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"26","99610",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"27","99611",0,3,3,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"28","99615",6,6,12,0.5,0.5,2,1,3,0.333333333333333,0.666666666666667,1,0,1,1,0,1,1,2,0.5,0.5
"29","99632",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"30","99645",2,7,9,0.222222222222222,0.777777777777778,1,1,2,0.5,0.5,1,0,1,1,0,0,0,0,NA,NA
"31","99654",2,6,8,0.25,0.75,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"32","99669",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"33","99674",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"34","99686",0,4,4,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"35","99687",1,1,2,0.5,0.5,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"36","99701",0,4,4,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"37","99703",1,1,2,0.5,0.5,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"38","99705",2,6,8,0.25,0.75,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"39","99707",0,4,4,0,1,0,2,2,1,0,0,1,1,0,1,0,0,0,NA,NA
"40","99708",0,4,4,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"41","99709",2,14,16,0.125,0.875,1,3,4,0.75,0.25,0,0,0,NA,NA,0,0,0,NA,NA
"42","99712",1,3,4,0.25,0.75,1,2,3,0.666666666666667,0.333333333333333,0,1,1,0,1,0,0,0,NA,NA
"43","99725",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"44","99743",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"45","99752",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"46","99766",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"47","99780",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"48","99801",6,6,12,0.5,0.5,1,1,2,0.5,0.5,1,0,1,1,0,0,0,0,NA,NA
"49","99802",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"50","99803",1,2,3,0.333333333333333,0.666666666666667,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"51","99824",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"52","99827",1,1,2,0.5,0.5,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"53","99833",1,4,5,0.2,0.8,0,2,2,1,0,0,1,1,0,1,0,0,0,NA,NA
"54","99835",6,11,17,0.352941176470588,0.647058823529412,2,3,5,0.6,0.4,2,1,3,0.666666666666667,0.333333333333333,1,1,2,0.5,0.5
"55","99901",4,15,19,0.210526315789474,0.789473684210526,1,4,5,0.8,0.2,1,1,2,0.5,0.5,0,0,0,NA,NA
"56","99923",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"57","99926",0,3,3,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"58","99928",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
