0.427020740000000E+02,-0.122575619000000E+03
0.427024460000000E+02,-0.122585974000000E+03
0.427015060000000E+02,-0.122589544000000E+03
0.426996470000000E+02,-0.122592968000000E+03
0.426916910000000E+02,-0.122600164000000E+03
0.426870510000000E+02,-0.122618472000000E+03
0.426867450000000E+02,-0.122619056000000E+03
0.426833210000000E+02,-0.122620704000000E+03
0.426805450000000E+02,-0.122622902000000E+03
0.426785440000000E+02,-0.122625467000000E+03
0.426758230000000E+02,-0.122632641000000E+03
0.426803570000000E+02,-0.122637105000000E+03
0.426793090000000E+02,-0.122638374000000E+03
0.426772690000000E+02,-0.122638412000000E+03
0.426720020000000E+02,-0.122640864000000E+03
0.426715780000000E+02,-0.122641494000000E+03
0.426720720000000E+02,-0.122643227000000E+03
0.426715090000000E+02,-0.122644690000000E+03
0.426645640000000E+02,-0.122647104000000E+03
0.426642680000000E+02,-0.122647582000000E+03
0.426649790000000E+02,-0.122654602000000E+03
0.426655810000000E+02,-0.122656733000000E+03
0.426666520000000E+02,-0.122657855000000E+03
0.426667730000000E+02,-0.122659224000000E+03
0.426668910000000E+02,-0.122661587000000E+03
0.426657400000000E+02,-0.122671636000000E+03
0.426661930000000E+02,-0.122677513000000E+03
0.426696520000000E+02,-0.122676022000000E+03
0.426794200000000E+02,-0.122675126000000E+03
0.426794070000000E+02,-0.122674166000000E+03
0.426765060000000E+02,-0.122671733000000E+03
0.426758030000000E+02,-0.122670088000000E+03
0.426780650000000E+02,-0.122665273000000E+03
0.426792940000000E+02,-0.122664386000000E+03
0.426807090000000E+02,-0.122665008000000E+03
0.426842070000000E+02,-0.122668968000000E+03
0.426909900000000E+02,-0.122670509000000E+03
0.426970260000000E+02,-0.122669800000000E+03
0.426987930000000E+02,-0.122670031000000E+03
0.427020410000000E+02,-0.122673864000000E+03
0.427074860000000E+02,-0.122671531000000E+03
0.427074860000000E+02,-0.122671531000000E+03
0.427095550000000E+02,-0.122670797000000E+03
0.427110990000000E+02,-0.122665813000000E+03
0.427083810000000E+02,-0.122665906000000E+03
0.427068620000000E+02,-0.122666720000000E+03
0.427027840000000E+02,-0.122665660000000E+03
0.427040250000000E+02,-0.122662764000000E+03
0.427023760000000E+02,-0.122658008000000E+03
0.426986930000000E+02,-0.122657062000000E+03
0.426977080000000E+02,-0.122655442000000E+03
0.426954460000000E+02,-0.122642540000000E+03
0.426931070000000E+02,-0.122637177000000E+03
0.426894290000000E+02,-0.122631687000000E+03
0.426894680000000E+02,-0.122628750000000E+03
0.426915550000000E+02,-0.122622466000000E+03
0.426932570000000E+02,-0.122620097000000E+03
0.426944010000000E+02,-0.122617490000000E+03
0.426956160000000E+02,-0.122613087000000E+03
0.426945330000000E+02,-0.122606243000000E+03
0.426947530000000E+02,-0.122600999000000E+03
0.426952130000000E+02,-0.122600425000000E+03
0.426979990000000E+02,-0.122600290000000E+03
0.427013490000000E+02,-0.122598533000000E+03
0.427051050000000E+02,-0.122586672000000E+03
0.427042510000000E+02,-0.122582856000000E+03
0.427049080000000E+02,-0.122578820000000E+03
0.427066080000000E+02,-0.122576037000000E+03
0.427077220000000E+02,-0.122575656000000E+03
0.427107710000000E+02,-0.122572730000000E+03
0.427137200000000E+02,-0.122568181000000E+03
0.427128370000000E+02,-0.122566701000000E+03
0.427113190000000E+02,-0.122561836000000E+03
0.427105280000000E+02,-0.122557565000000E+03
