0.436108140000000E+02,-0.120169061000000E+03
0.436107570000000E+02,-0.120121157000000E+03
0.436107570000000E+02,-0.120121157000000E+03
0.436102590000000E+02,-0.119896365000000E+03
0.436000950000000E+02,-0.119895080000000E+03
0.435844640000000E+02,-0.119894694000000E+03
0.433549620000000E+02,-0.119896333000000E+03
0.433541850000000E+02,-0.119895875000000E+03
0.433438640000000E+02,-0.119896291000000E+03
0.432479980000000E+02,-0.119896805000000E+03
0.431790060000000E+02,-0.119896775000000E+03
0.431789830000000E+02,-0.119932442000000E+03
0.429170440000000E+02,-0.119931554000000E+03
0.429171070000000E+02,-0.119943427000000E+03
0.429074210000000E+02,-0.119943476000000E+03
0.427463200000000E+02,-0.119943888000000E+03
0.427468280000000E+02,-0.119792293000000E+03
0.427465700000000E+02,-0.119706003000000E+03
0.427486970000000E+02,-0.119706042000000E+03
0.427489260000000E+02,-0.119632732000000E+03
0.427489260000000E+02,-0.119632732000000E+03
0.427474860000000E+02,-0.119633447000000E+03
0.427438530000000E+02,-0.119638257000000E+03
0.427418880000000E+02,-0.119641763000000E+03
0.427397640000000E+02,-0.119647223000000E+03
0.427375010000000E+02,-0.119648403000000E+03
0.427336380000000E+02,-0.119649273000000E+03
0.427262320000000E+02,-0.119649959000000E+03
0.427234190000000E+02,-0.119647790000000E+03
0.427190740000000E+02,-0.119642987000000E+03
0.427174740000000E+02,-0.119642368000000E+03
0.427139990000000E+02,-0.119643084000000E+03
0.427111650000000E+02,-0.119644419000000E+03
0.427057940000000E+02,-0.119649908000000E+03
0.427021140000000E+02,-0.119652607000000E+03
0.426966050000000E+02,-0.119652703000000E+03
0.426945470000000E+02,-0.119652053000000E+03
0.426926490000000E+02,-0.119652054000000E+03
0.426846260000000E+02,-0.119655002000000E+03
0.426769650000000E+02,-0.119656108000000E+03
0.426609880000000E+02,-0.119655850000000E+03
0.426572830000000E+02,-0.119653498000000E+03
0.426463090000000E+02,-0.119651180000000E+03
0.426402980000000E+02,-0.119651834000000E+03
0.426401140000000E+02,-0.119647190000000E+03
0.426437480000000E+02,-0.119645020000000E+03
0.426445030000000E+02,-0.119643994000000E+03
0.426449190000000E+02,-0.119641195000000E+03
0.426335090000000E+02,-0.119654748000000E+03
0.426305600000000E+02,-0.119656329000000E+03
0.426244440000000E+02,-0.119660983000000E+03
0.426206470000000E+02,-0.119665782000000E+03
0.426171490000000E+02,-0.119672004000000E+03
0.426134920000000E+02,-0.119674512000000E+03
0.426035700000000E+02,-0.119683920000000E+03
0.426006210000000E+02,-0.119687262000000E+03
0.425988610000000E+02,-0.119690511000000E+03
0.425949510000000E+02,-0.119694750000000E+03
0.425930770000000E+02,-0.119695400000000E+03
0.425915220000000E+02,-0.119696761000000E+03
0.425889380000000E+02,-0.119701277000000E+03
0.425823960000000E+02,-0.119717392000000E+03
0.425791940000000E+02,-0.119722309000000E+03
0.425708470000000E+02,-0.119730562000000E+03
0.425610590000000E+02,-0.119738843000000E+03
0.425597060000000E+02,-0.119747778000000E+03
0.425620660000000E+02,-0.119759540000000E+03
0.425641010000000E+02,-0.119763218000000E+03
0.425653150000000E+02,-0.119768320000000E+03
0.425654760000000E+02,-0.119772587000000E+03
0.425687940000000E+02,-0.119782389000000E+03
0.425691830000000E+02,-0.119784894000000E+03
0.425685660000000E+02,-0.119788389000000E+03
0.425658240000000E+02,-0.119791142000000E+03
0.425639280000000E+02,-0.119795658000000E+03
