0.459988440000000E+02,-0.123093606000000E+03
0.459965810000000E+02,-0.123091702000000E+03
0.459893810000000E+02,-0.123087731000000E+03
0.459866600000000E+02,-0.123088549000000E+03
0.459827280000000E+02,-0.123088744000000E+03
0.459678540000000E+02,-0.123075259000000E+03
0.459729230000000E+02,-0.123072969000000E+03
0.459808330000000E+02,-0.123073134000000E+03
0.459822040000000E+02,-0.123075266000000E+03
0.459829130000000E+02,-0.123075463000000E+03
0.459846280000000E+02,-0.123073397000000E+03
0.459852220000000E+02,-0.123070478000000E+03
0.459846500000000E+02,-0.123068701000000E+03
0.459826990000000E+02,-0.123067151000000E+03
0.459798180000000E+02,-0.123066459000000E+03
0.459786770000000E+02,-0.123066640000000E+03
0.459768690000000E+02,-0.123068933000000E+03
0.459739520000000E+02,-0.123067559000000E+03
0.459713000000000E+02,-0.123065592000000E+03
0.459659960000000E+02,-0.123060117000000E+03
0.459636420000000E+02,-0.123059232000000E+03
0.459427100000000E+02,-0.123057796000000E+03
0.459427100000000E+02,-0.123057796000000E+03
0.459421060000000E+02,-0.123059757000000E+03
0.459400950000000E+02,-0.123061789000000E+03
0.459388140000000E+02,-0.123062116000000E+03
0.459330300000000E+02,-0.123059365000000E+03
0.459276350000000E+02,-0.123054811000000E+03
0.459258740000000E+02,-0.123052519000000E+03
0.459258510000000E+02,-0.123051339000000E+03
0.459282070000000E+02,-0.123047309000000E+03
0.459295100000000E+02,-0.123046687000000E+03
0.459295090000000E+02,-0.123046162000000E+03
0.459284340000000E+02,-0.123043018000000E+03
0.459274510000000E+02,-0.123041805000000E+03
0.459249600000000E+02,-0.123044460000000E+03
0.459226970000000E+02,-0.123047999000000E+03
0.459217370000000E+02,-0.123048294000000E+03
0.459204570000000E+02,-0.123047836000000E+03
0.459199080000000E+02,-0.123046820000000E+03
0.459193350000000E+02,-0.123042103000000E+03
0.459185580000000E+02,-0.123040597000000E+03
0.459118360000000E+02,-0.123039289000000E+03
0.459081570000000E+02,-0.123044858000000E+03
0.459073790000000E+02,-0.123045251000000E+03
0.459056650000000E+02,-0.123043385000000E+03
0.458951480000000E+02,-0.123039952000000E+03
0.458936620000000E+02,-0.123041065000000E+03
0.458929080000000E+02,-0.123042408000000E+03
0.458934340000000E+02,-0.123045060000000E+03
0.458928630000000E+02,-0.123045846000000E+03
0.458910790000000E+02,-0.123046632000000E+03
0.458899820000000E+02,-0.123044799000000E+03
0.458887920000000E+02,-0.123038776000000E+03
0.458861170000000E+02,-0.123036780000000E+03
0.458817740000000E+02,-0.123040383000000E+03
0.458737340000000E+02,-0.123042677000000E+03
0.458686580000000E+02,-0.123040127000000E+03
0.458654560000000E+02,-0.123034073000000E+03
0.458631480000000E+02,-0.123035547000000E+03
0.458594430000000E+02,-0.123031426000000E+03
0.458592590000000E+02,-0.123029790000000E+03
0.458592590000000E+02,-0.123029790000000E+03
0.458548260000000E+02,-0.123034406000000E+03
0.458515810000000E+02,-0.123041442000000E+03
0.458526780000000E+02,-0.123042881000000E+03
0.458519590000000E+02,-0.123047501000000E+03
0.458506900000000E+02,-0.123048836000000E+03
0.458501420000000E+02,-0.123048673000000E+03
0.458496390000000E+02,-0.123047364000000E+03
0.458463690000000E+02,-0.123047627000000E+03
0.458416840000000E+02,-0.123056721000000E+03
0.458420500000000E+02,-0.123064735000000E+03
0.458390080000000E+02,-0.123074351000000E+03
0.458394640000000E+02,-0.123082006000000E+03
0.458406970000000E+02,-0.123088515000000E+03
0.458444460000000E+02,-0.123092376000000E+03
0.458479860000000E+02,-0.123102879000000E+03
0.458537440000000E+02,-0.123110867000000E+03
0.458579740000000E+02,-0.123110674000000E+03
0.458606940000000E+02,-0.123111854000000E+03
0.458660870000000E+02,-0.123116604000000E+03
0.458676620000000E+02,-0.123120565000000E+03
0.458719600000000E+02,-0.123121551000000E+03
0.458783310000000E+02,-0.123121165000000E+03
0.458805490000000E+02,-0.123120381000000E+03
0.458875010000000E+02,-0.123116198000000E+03
0.458878220000000E+02,-0.123115773000000E+03
0.458874350000000E+02,-0.123111910000000E+03
0.458898380000000E+02,-0.123105659000000E+03
0.458907520000000E+02,-0.123104874000000E+03
0.458925810000000E+02,-0.123105596000000E+03
0.458932210000000E+02,-0.123106349000000E+03
0.458933570000000E+02,-0.123108739000000E+03
0.458951630000000E+02,-0.123109690000000E+03
0.458951630000000E+02,-0.123109690000000E+03
0.459081250000000E+02,-0.123110192000000E+03
0.459109590000000E+02,-0.123112586000000E+03
0.459153720000000E+02,-0.123109511000000E+03
0.459159670000000E+02,-0.123107611000000E+03
0.459184900000000E+02,-0.123106856000000E+03
0.459217500000000E+02,-0.123110663000000E+03
0.459256590000000E+02,-0.123111453000000E+03
0.459292000000000E+02,-0.123116435000000E+03
0.459333570000000E+02,-0.123125187000000E+03
0.459337260000000E+02,-0.123134076000000E+03
