"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","97002",3,8,11,0.272727272727273,0.727272727272727,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"2","97004",3,4,7,0.428571428571429,0.571428571428571,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"3","97005",9,20,29,0.310344827586207,0.689655172413793,1,7,8,0.875,0.125,1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5
"4","97006",59,76,135,0.437037037037037,0.562962962962963,18,27,45,0.6,0.4,3,4,7,0.428571428571429,0.571428571428571,3,3,6,0.5,0.5
"5","97007",85,101,186,0.456989247311828,0.543010752688172,22,34,56,0.607142857142857,0.392857142857143,3,8,11,0.272727272727273,0.727272727272727,3,3,6,0.5,0.5
"6","97008",22,42,64,0.34375,0.65625,7,21,28,0.75,0.25,2,3,5,0.4,0.6,2,2,4,0.5,0.5
"7","97009",1,9,10,0.1,0.9,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"8","97013",9,17,26,0.346153846153846,0.653846153846154,2,4,6,0.666666666666667,0.333333333333333,1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5
"9","97014",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"10","97015",22,27,49,0.448979591836735,0.551020408163265,7,9,16,0.5625,0.4375,0,4,4,0,1,0,0,0,NA,NA
"11","97016",0,3,3,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"12","97017",0,4,4,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"13","97019",4,1,5,0.8,0.2,2,0,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"14","97020",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"15","97022",5,3,8,0.625,0.375,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"16","97023",6,8,14,0.428571428571429,0.571428571428571,2,1,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA
"17","97024",4,10,14,0.285714285714286,0.714285714285714,1,4,5,0.8,0.2,0,0,0,NA,NA,0,0,0,NA,NA
"18","97026",0,5,5,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"19","97027",1,16,17,0.0588235294117647,0.941176470588235,0,5,5,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"20","97029",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"21","97030",20,34,54,0.370370370370370,0.62962962962963,7,5,12,0.416666666666667,0.583333333333333,1,1,2,0.5,0.5,1,1,2,0.5,0.5
"22","97031",7,19,26,0.269230769230769,0.730769230769231,0,6,6,1,0,0,4,4,0,1,0,0,0,NA,NA
"23","97032",1,3,4,0.25,0.75,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"24","97034",12,25,37,0.324324324324324,0.675675675675676,4,11,15,0.733333333333333,0.266666666666667,3,2,5,0.6,0.4,3,3,6,0.5,0.5
"25","97035",20,32,52,0.384615384615385,0.615384615384615,7,13,20,0.65,0.35,0,4,4,0,1,0,0,0,NA,NA
"26","97037",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"27","97038",4,8,12,0.333333333333333,0.666666666666667,2,4,6,0.666666666666667,0.333333333333333,2,1,3,0.666666666666667,0.333333333333333,2,2,4,0.5,0.5
"28","97040",1,2,3,0.333333333333333,0.666666666666667,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"29","97041",2,3,5,0.4,0.6,2,1,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA
"30","97042",2,4,6,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"31","97045",28,43,71,0.394366197183099,0.605633802816901,13,14,27,0.518518518518518,0.481481481481481,4,5,9,0.444444444444444,0.555555555555556,4,4,8,0.5,0.5
"32","97048",1,6,7,0.142857142857143,0.857142857142857,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"33","97049",0,2,2,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"34","97051",5,17,22,0.227272727272727,0.772727272727273,2,5,7,0.714285714285714,0.285714285714286,0,1,1,0,1,0,0,0,NA,NA
"35","97053",4,5,9,0.444444444444444,0.555555555555556,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"36","97054",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"37","97055",12,21,33,0.363636363636364,0.636363636363636,6,4,10,0.4,0.6,1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5
"38","97056",10,19,29,0.344827586206897,0.655172413793103,7,9,16,0.5625,0.4375,4,5,9,0.444444444444444,0.555555555555556,4,4,8,0.5,0.5
"39","97058",12,18,30,0.4,0.6,5,7,12,0.583333333333333,0.416666666666667,0,1,1,0,1,0,0,0,NA,NA
"40","97060",14,19,33,0.424242424242424,0.575757575757576,6,9,15,0.6,0.4,1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5
"41","97062",42,32,74,0.567567567567568,0.432432432432432,8,10,18,0.555555555555556,0.444444444444444,0,1,1,0,1,0,0,0,NA,NA
"42","97064",0,8,8,0,1,0,4,4,1,0,0,1,1,0,1,0,0,0,NA,NA
"43","97065",1,1,2,0.5,0.5,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
