"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","83201",20,4,2,0
"2","83202",4,0,0,0
"3","83203",1,1,0,0
"4","83204",7,4,3,0
"5","83209",1,1,0,0
"6","83211",3,0,0,0
"7","83221",9,1,0,0
"8","83246",1,0,0,0
"9","83252",1,0,0,0
"10","83263",1,0,0,0
"11","83274",2,0,0,0
"12","83276",3,2,1,0
"13","83278",1,1,0,0
"14","83287",1,1,0,0
"15","83301",22,1,1,0
"16","83303",1,0,0,0
"17","83313",1,0,0,0
"18","83316",5,1,1,0
"19","83318",1,0,0,0
"20","83320",1,0,0,0
"21","83321",1,0,0,0
"22","83327",1,0,0,0
"23","83328",4,2,1,0
"24","83333",7,3,1,0
"25","83334",1,0,0,0
"26","83335",2,1,0,0
"27","83338",12,0,0,0
"28","83340",7,2,2,1
"29","83341",5,0,0,0
"30","83347",3,0,0,0
"31","83350",3,0,0,0
"32","83352",2,0,0,0
"33","83353",2,1,0,0
"34","83355",2,1,0,0
"35","83401",9,2,0,0
"36","83402",11,3,2,0
"37","83404",16,3,3,0
"38","83406",6,2,1,0
"39","83422",2,0,0,0
"40","83429",1,1,0,0
"41","83431",2,0,0,0
"42","83440",6,0,0,0
"43","83442",3,0,0,0
"44","83443",1,0,0,0
"45","83445",1,0,0,0
"46","83455",3,2,0,0
"47","83467",1,0,0,0
"48","83468",1,0,0,0
"49","83501",6,2,0,0
"50","83522",2,0,0,0
"51","83530",3,1,1,0
"52","83536",2,0,0,0
"53","83540",2,0,0,0
"54","83541",1,0,0,0
"55","83549",1,1,0,0
"56","83604",5,0,0,0
"57","83605",24,3,1,0
"58","83606",1,1,0,0
"59","83607",32,10,1,1
"60","83612",1,0,0,0
"61","83616",49,21,11,2
"62","83617",12,2,0,0
"63","83619",7,1,0,0
"64","83622",1,0,0,0
"65","83624",3,0,0,0
"66","83626",3,0,0,0
"67","83627",1,1,0,0
"68","83628",9,0,0,0
"69","83629",1,0,0,0
"70","83634",15,1,0,0
"71","83638",1,0,0,0
"72","83641",4,0,0,0
"73","83642",25,3,0,0
"74","83644",7,1,1,0
"75","83646",32,6,1,0
"76","83647",9,2,1,0
"77","83651",20,3,0,0
"78","83655",3,0,0,0
"79","83660",1,0,0,0
"80","83661",2,1,1,0
"81","83669",10,1,0,0
"82","83672",3,2,0,0
"83","83676",4,1,1,1
"84","83686",29,6,2,1
"85","83687",22,1,0,0
"86","83702",63,18,8,0
"87","83703",31,4,1,0
"88","83704",49,12,7,2
"89","83705",31,8,3,0
"90","83706",85,23,6,2
"91","83707",2,0,0,0
"92","83709",59,16,6,1
"93","83712",28,6,4,1
"94","83713",68,20,10,3
"95","83714",38,7,2,1
"96","83716",37,4,2,1
"97","83717",1,0,0,0
"98","83801",2,1,0,0
"99","83804",1,1,0,0
"100","83805",7,3,2,2
"101","83809",2,2,0,0
"102","83810",1,1,0,0
"103","83814",9,6,1,0
"104","83815",27,5,3,2
"105","83816",1,1,0,0
"106","83823",1,0,0,0
"107","83832",1,0,0,0
"108","83833",1,0,0,0
"109","83835",12,1,1,0
"110","83839",1,0,0,0
"111","83841",1,0,0,0
"112","83843",8,5,1,0
"113","83847",1,1,0,0
"114","83854",16,6,3,0
"115","83855",2,0,0,0
"116","83856",5,2,0,0
"117","83858",8,1,0,0
"118","83860",3,1,0,0
"119","83861",2,0,0,0
"120","83864",8,5,0,0
"121","83865",1,0,0,0
"122","83867",1,1,1,0
"123","83869",2,1,0,0
"124","83876",2,0,0,0
