"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","83201",12,8,20,0.6,0.4,3,1,4,0.25,0.75,2,0,2,1,0,0,0,0,NA,NA
"2","83202",1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"3","83203",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"4","83204",2,4,6,0.333333333333333,0.666666666666667,2,2,4,0.5,0.5,2,1,3,0.666666666666667,0.333333333333333,0,0,0,NA,NA
"5","83209",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"6","83211",1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"7","83221",2,6,8,0.25,0.75,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"8","83246",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"9","83252",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"10","83263",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"11","83274",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"12","83276",0,2,2,0,1,0,2,2,1,0,0,1,1,0,1,0,0,0,NA,NA
"13","83278",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"14","83287",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"15","83301",6,15,21,0.285714285714286,0.714285714285714,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"16","83303",0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"17","83313",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"18","83316",2,3,5,0.4,0.6,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"19","83318",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"20","83320",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"21","83321",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"22","83327",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"23","83328",1,2,3,0.333333333333333,0.666666666666667,0,2,2,1,0,0,1,1,0,1,0,0,0,NA,NA
"24","83333",2,4,6,0.333333333333333,0.666666666666667,2,1,3,0.333333333333333,0.666666666666667,1,0,1,1,0,0,0,0,NA,NA
"25","83334",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"26","83335",0,2,2,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"27","83338",5,7,12,0.416666666666667,0.583333333333333,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"28","83340",4,3,7,0.571428571428571,0.428571428571429,2,0,2,0,1,2,0,2,1,0,1,1,2,0.5,0.5
"29","83341",1,3,4,0.25,0.75,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"30","83347",2,1,3,0.666666666666667,0.333333333333333,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"31","83350",0,3,3,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"32","83352",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"33","83353",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"34","83355",1,1,2,0.5,0.5,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"35","83401",4,5,9,0.444444444444444,0.555555555555556,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"36","83402",4,7,11,0.363636363636364,0.636363636363636,0,3,3,1,0,0,2,2,0,1,0,0,0,NA,NA
"37","83404",4,11,15,0.266666666666667,0.733333333333333,0,3,3,1,0,0,3,3,0,1,0,0,0,NA,NA
"38","83406",1,3,4,0.25,0.75,0,2,2,1,0,0,1,1,0,1,0,0,0,NA,NA
"39","83422",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"40","83429",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
