"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","80002",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"2","80003",2,2,4,0.5,0.5,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"3","80004",2,5,7,0.285714285714286,0.714285714285714,1,2,3,0.666666666666667,0.333333333333333,1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5
"4","80005",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"5","80007",2,0,2,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"6","80012",2,5,7,0.285714285714286,0.714285714285714,2,1,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA
"7","80013",3,7,10,0.3,0.7,2,4,6,0.666666666666667,0.333333333333333,0,1,1,0,1,0,0,0,NA,NA
"8","80014",2,0,2,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"9","80015",9,7,16,0.5625,0.4375,2,1,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA
"10","80016",4,10,14,0.285714285714286,0.714285714285714,2,3,5,0.6,0.4,0,0,0,NA,NA,0,0,0,NA,NA
"11","80020",3,5,8,0.375,0.625,2,3,5,0.6,0.4,0,0,0,NA,NA,0,0,0,NA,NA
"12","80021",2,3,5,0.4,0.6,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"13","80022",1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"14","80023",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"15","80026",1,4,5,0.2,0.8,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"16","80027",2,10,12,0.166666666666667,0.833333333333333,0,3,3,1,0,0,1,1,0,1,0,0,0,NA,NA
"17","80030",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"18","80031",2,5,7,0.285714285714286,0.714285714285714,0,3,3,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"19","80033",0,4,4,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"20","80102",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"21","80103",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"22","80104",0,4,4,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"23","80107",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"24","80108",1,2,3,0.333333333333333,0.666666666666667,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"25","80111",2,3,5,0.4,0.6,2,1,3,0.333333333333333,0.666666666666667,0,1,1,0,1,0,0,0,NA,NA
"26","80112",4,3,7,0.571428571428571,0.428571428571429,1,3,4,0.75,0.25,0,1,1,0,1,0,0,0,NA,NA
"27","80113",1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,2,0.5,0.5
"28","80116",0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"29","80117",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"30","80118",0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"31","80120",2,5,7,0.285714285714286,0.714285714285714,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"32","80121",1,1,2,0.5,0.5,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"33","80122",2,2,4,0.5,0.5,2,1,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA
"34","80123",2,4,6,0.333333333333333,0.666666666666667,1,2,3,0.666666666666667,0.333333333333333,0,1,1,0,1,0,0,0,NA,NA
"35","80124",1,2,3,0.333333333333333,0.666666666666667,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"36","80126",3,4,7,0.428571428571429,0.571428571428571,2,2,4,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"37","80127",6,5,11,0.545454545454545,0.454545454545455,2,1,3,0.333333333333333,0.666666666666667,0,1,1,0,1,0,0,0,NA,NA
"38","80128",1,3,4,0.25,0.75,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"39","80129",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"40","80130",2,4,6,0.333333333333333,0.666666666666667,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"41","80132",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"42","80134",5,3,8,0.625,0.375,5,1,6,0.166666666666667,0.833333333333333,0,0,0,NA,NA,0,0,0,NA,NA
"43","80138",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"44","80201",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"45","80202",0,2,2,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"46","80203",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"47","80204",2,0,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"48","80205",2,2,4,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"49","80206",4,0,4,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"50","80209",2,1,3,0.666666666666667,0.333333333333333,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"51","80210",2,1,3,0.666666666666667,0.333333333333333,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"52","80211",2,3,5,0.4,0.6,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
