"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","80002",1,0,0,0
"2","80003",6,1,0,0
"3","80004",7,3,3,3
"4","80005",3,0,0,0
"5","80007",2,1,0,0
"6","80012",8,3,0,0
"7","80013",11,6,1,1
"8","80014",2,1,0,0
"9","80015",16,3,0,0
"10","80016",14,5,0,0
"11","80020",9,5,0,0
"12","80021",5,1,0,0
"13","80022",3,0,0,0
"14","80023",2,0,0,0
"15","80026",5,0,0,0
"16","80027",14,3,1,1
"17","80030",1,0,0,0
"18","80031",8,3,0,0
"19","80033",4,0,0,0
"20","80102",1,0,0,0
"21","80103",1,0,0,0
"22","80104",4,0,0,0
"23","80107",1,0,0,0
"24","80108",3,1,1,1
"25","80111",5,3,1,1
"26","80112",7,4,1,1
"27","80113",1,1,1,1
"28","80116",1,0,0,0
"29","80117",1,0,0,0
"30","80118",1,0,0,0
"31","80120",7,2,0,0
"32","80121",3,2,0,0
"33","80122",5,3,0,0
"34","80123",6,3,1,1
"35","80124",3,1,0,0
"36","80126",7,4,0,0
"37","80127",11,3,1,1
"38","80128",4,1,0,0
"39","80129",1,0,0,0
"40","80130",6,2,0,0
"41","80132",2,0,0,0
"42","80134",9,6,0,0
"43","80138",2,0,0,0
"44","80201",1,0,0,0
"45","80202",2,1,0,0
"46","80203",2,0,0,0
"47","80204",2,0,0,0
"48","80205",4,0,0,0
"49","80206",4,1,0,0
"50","80209",4,0,0,0
"51","80210",4,1,0,0
"52","80211",5,0,0,0
"53","80212",3,0,0,0
"54","80214",2,1,0,0
"55","80215",4,0,0,0
"56","80218",4,0,0,0
"57","80219",5,0,0,0
"58","80220",7,2,1,1
"59","80221",4,2,0,0
"60","80222",3,2,0,0
"61","80223",1,0,0,0
"62","80224",4,0,0,0
"63","80226",2,0,0,0
"64","80227",7,2,0,0
"65","80228",10,4,0,0
"66","80229",4,1,0,0
"67","80230",1,0,0,0
"68","80231",4,1,0,0
"69","80232",1,1,0,0
"70","80233",2,0,0,0
"71","80234",4,1,0,0
"72","80235",1,0,0,0
"73","80236",2,0,0,0
"74","80237",6,1,0,0
"75","80239",2,0,0,0
"76","80241",8,2,0,0
"77","80246",3,1,0,0
"78","80247",1,0,0,0
"79","80249",5,0,0,0
"80","80260",2,0,0,0
"81","80301",3,1,0,0
"82","80302",3,2,0,0
"83","80303",4,2,0,0
"84","80304",8,1,0,0
"85","80305",2,1,0,0
"86","80401",5,1,0,0
"87","80402",1,0,0,0
"88","80403",4,0,0,0
"89","80435",2,0,0,0
"90","80439",6,3,1,1
"91","80465",3,1,1,1
"92","80470",1,0,0,0
"93","80477",1,1,0,0
"94","80487",2,1,1,1
"95","80488",1,1,0,0
"96","80501",3,1,0,0
"97","80503",3,2,1,1
"98","80504",4,0,0,0
"99","80516",1,0,0,0
"100","80517",1,0,0,0
"101","80521",5,3,0,0
"102","80524",4,0,0,0
"103","80525",16,4,0,0
"104","80526",2,2,1,1
"105","80528",3,1,1,1
"106","80537",2,1,1,1
"107","80538",2,2,0,0
"108","80544",1,0,0,0
"109","80549",1,0,0,0
"110","80550",1,0,0,0
"111","80601",2,0,0,0
"112","80631",2,0,0,0
"113","80634",2,0,0,0
"114","80640",1,0,0,0
"115","80642",1,0,0,0
"116","80701",2,0,0,0
"117","80737",1,1,0,0
"118","80817",2,1,0,0
"119","80831",4,2,0,0
"120","80863",1,0,0,0
"121","80903",1,0,0,0
"122","80904",1,0,0,0
"123","80906",12,3,0,0
"124","80907",2,1,0,0
"125","80908",2,2,1,1
"126","80909",1,0,0,0
"127","80910",1,0,0,0
"128","80915",7,2,0,0
"129","80918",4,1,0,0
"130","80919",8,4,0,0
"131","80920",8,1,0,0
"132","80921",3,2,0,0
"133","80951",1,0,0,0
"134","81001",1,1,0,0
"135","81004",1,0,0,0
"136","81007",1,0,0,0
"137","81132",1,0,0,0
"138","81157",1,0,0,0
"139","81212",2,0,0,0
"140","81224",3,1,0,0
"141","81230",1,0,0,0
"142","81242",1,0,0,0
"143","81403",1,0,0,0
"144","81416",1,0,0,0
"145","81423",1,0,0,0
"146","81501",3,0,0,0
"147","81503",5,0,0,0
"148","81504",1,0,0,0
"149","81505",2,0,0,0
"150","81506",1,1,0,0
"151","81507",1,0,0,0
"152","81520",1,0,0,0
"153","81601",1,0,0,0
"154","81611",4,1,0,0
"155","81612",1,0,0,0
"156","81623",4,0,0,0
"157","81625",3,0,0,0
"158","81637",1,0,0,0
"159","81650",1,0,0,0
"160","81654",1,0,0,0
