"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","87001",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"2","87002",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"3","87004",1,5,6,0.166666666666667,0.833333333333333,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"4","87015",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"5","87020",4,1,5,0.8,0.2,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"6","87022",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"7","87025",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"8","87026",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"9","87031",3,4,7,0.428571428571429,0.571428571428571,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"10","87034",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"11","87035",0,2,2,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"12","87038",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"13","87041",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"14","87043",1,4,5,0.2,0.8,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"15","87048",3,3,6,0.5,0.5,2,0,2,0,1,2,0,2,1,0,1,1,2,0.5,0.5
"16","87052",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"17","87059",1,1,2,0.5,0.5,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"18","87060",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"19","87068",2,3,5,0.4,0.6,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"20","87102",1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"21","87104",1,5,6,0.166666666666667,0.833333333333333,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"22","87105",5,6,11,0.454545454545455,0.545454545454545,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"23","87106",3,3,6,0.5,0.5,2,1,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA
"24","87107",2,2,4,0.5,0.5,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"25","87108",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"26","87109",4,5,9,0.444444444444444,0.555555555555556,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"27","87110",2,6,8,0.25,0.75,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"28","87111",10,14,24,0.416666666666667,0.583333333333333,5,5,10,0.5,0.5,2,0,2,1,0,1,1,2,0.5,0.5
"29","87112",2,3,5,0.4,0.6,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"30","87113",1,1,2,0.5,0.5,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"31","87114",10,8,18,0.555555555555556,0.444444444444444,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"32","87120",5,21,26,0.192307692307692,0.807692307692308,2,5,7,0.714285714285714,0.285714285714286,0,0,0,NA,NA,0,0,0,NA,NA
"33","87121",2,5,7,0.285714285714286,0.714285714285714,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"34","87122",5,6,11,0.454545454545455,0.545454545454545,1,2,3,0.666666666666667,0.333333333333333,1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA
"35","87123",3,5,8,0.375,0.625,1,2,3,0.666666666666667,0.333333333333333,1,0,1,1,0,1,1,2,0.5,0.5
"36","87124",4,5,9,0.444444444444444,0.555555555555556,1,1,2,0.5,0.5,0,1,1,0,1,0,0,0,NA,NA
"37","87144",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"38","87174",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"39","87191",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"40","87199",1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"41","87301",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"42","87305",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"43","87313",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"44","87317",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"45","87319",0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"46","87321",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"47","87375",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"48","87401",1,2,3,0.333333333333333,0.666666666666667,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"49","87402",2,1,3,0.666666666666667,0.333333333333333,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"50","87410",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"51","87412",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"52","87413",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"53","87417",0,2,2,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"54","87501",2,1,3,0.666666666666667,0.333333333333333,1,0,1,0,1,1,0,1,1,0,0,0,0,NA,NA
"55","87502",0,2,2,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"56","87505",3,6,9,0.333333333333333,0.666666666666667,0,3,3,1,0,0,1,1,0,1,0,0,0,NA,NA
"57","87506",2,0,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"58","87507",2,1,3,0.666666666666667,0.333333333333333,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"59","87508",1,2,3,0.333333333333333,0.666666666666667,1,0,1,0,1,1,0,1,1,0,1,1,2,0.5,0.5
"60","87511",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"61","87528",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"62","87529",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"63","87532",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"64","87535",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"65","87544",1,7,8,0.125,0.875,0,3,3,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"66","87552",0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"67","87556",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"68","87557",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"69","87560",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"70","87571",1,1,2,0.5,0.5,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
