"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","90001",1,2,3,0.333333333333333,0.666666666666667,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"2","90002",0,4,4,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"3","90003",3,3,6,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"4","90004",1,3,4,0.25,0.75,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"5","90005",1,2,3,0.333333333333333,0.666666666666667,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"6","90006",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"7","90007",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"8","90008",3,1,4,0.75,0.25,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"9","90011",2,11,13,0.153846153846154,0.846153846153846,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"10","90015",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"11","90016",4,2,6,0.666666666666667,0.333333333333333,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"12","90017",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"13","90018",1,4,5,0.2,0.8,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"14","90019",0,3,3,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"15","90020",1,3,4,0.25,0.75,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"16","90022",1,9,10,0.1,0.9,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"17","90023",1,4,5,0.2,0.8,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"18","90024",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"19","90025",2,1,3,0.666666666666667,0.333333333333333,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"20","90026",4,6,10,0.4,0.6,2,0,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"21","90027",0,4,4,0,1,0,3,3,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"22","90028",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"23","90029",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"24","90031",1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"25","90032",1,6,7,0.142857142857143,0.857142857142857,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"26","90033",2,6,8,0.25,0.75,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"27","90034",3,4,7,0.428571428571429,0.571428571428571,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"28","90035",1,1,2,0.5,0.5,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"29","90036",2,3,5,0.4,0.6,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"30","90037",0,5,5,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"31","90038",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"32","90039",2,4,6,0.333333333333333,0.666666666666667,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"33","90040",3,1,4,0.75,0.25,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"34","90041",1,4,5,0.2,0.8,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"35","90042",2,8,10,0.2,0.8,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"36","90043",2,7,9,0.222222222222222,0.777777777777778,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"37","90044",2,7,9,0.222222222222222,0.777777777777778,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"38","90045",3,15,18,0.166666666666667,0.833333333333333,3,8,11,0.727272727272727,0.272727272727273,0,0,0,NA,NA,0,0,0,NA,NA
