"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","96701",29,54,83,0.349397590361446,0.650602409638554,13,22,35,0.628571428571429,0.371428571428571,1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5
"2","96704",1,8,9,0.111111111111111,0.888888888888889,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"3","96705",1,1,2,0.5,0.5,1,1,2,0.5,0.5,1,1,2,0.5,0.5,1,1,2,0.5,0.5
"4","96706",14,37,51,0.274509803921569,0.725490196078431,6,11,17,0.647058823529412,0.352941176470588,0,0,0,NA,NA,0,0,0,NA,NA
"5","96707",12,46,58,0.206896551724138,0.793103448275862,9,26,35,0.742857142857143,0.257142857142857,0,3,3,0,1,0,0,0,NA,NA
"6","96708",4,3,7,0.571428571428571,0.428571428571429,2,2,4,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"7","96709",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"8","96710",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"9","96712",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"10","96713",0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"11","96714",0,3,3,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"12","96716",0,7,7,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"13","96717",4,7,11,0.363636363636364,0.636363636363636,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"14","96718",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"15","96720",36,59,95,0.378947368421053,0.621052631578947,16,21,37,0.567567567567568,0.432432432432432,2,2,4,0.5,0.5,3,3,6,0.5,0.5
"16","96721",1,3,4,0.25,0.75,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"17","96722",0,3,3,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"18","96725",2,2,4,0.5,0.5,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"19","96726",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"20","96727",2,10,12,0.166666666666667,0.833333333333333,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"21","96729",0,4,4,0,1,0,4,4,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"22","96730",0,3,3,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"23","96731",1,4,5,0.2,0.8,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"24","96732",9,17,26,0.346153846153846,0.653846153846154,2,7,9,0.777777777777778,0.222222222222222,0,1,1,0,1,0,0,0,NA,NA
"25","96733",1,7,8,0.125,0.875,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"26","96734",32,47,79,0.405063291139241,0.59493670886076,9,15,24,0.625,0.375,0,0,0,NA,NA,0,0,0,NA,NA
"27","96738",2,1,3,0.666666666666667,0.333333333333333,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"28","96739",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"29","96740",8,12,20,0.4,0.6,3,1,4,0.25,0.75,0,0,0,NA,NA,0,0,0,NA,NA
"30","96741",2,5,7,0.285714285714286,0.714285714285714,2,1,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA
"31","96743",14,33,47,0.297872340425532,0.702127659574468,4,7,11,0.636363636363636,0.363636363636364,0,0,0,NA,NA,0,0,0,NA,NA
"32","96744",25,61,86,0.290697674418605,0.709302325581395,10,17,27,0.62962962962963,0.370370370370370,1,1,2,0.5,0.5,1,1,2,0.5,0.5
