"","Zipcodes","InquiryMale","InquiryFemale","InquiryTotal","InquiryMalePercentage","InquiryFemalePercentage","AppliedMale","AppliedFemale","AppliedTotal","AppliedMalePercentage","AppliedFemalePercentage","AcceptedMale","AcceptedFemale","AcceptedTotal","AcceptedMalePercentage","AcceptedFemalePercentage","EnrolledMale","EnrolledFemale","EnrolledTotal","EnrolledMalePercentage","EnrolledFemalePercentage"
"1","84005",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"2","84010",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"3","84014",2,0,2,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"4","84015",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"5","84020",7,15,22,0.318181818181818,0.681818181818182,2,6,8,0.75,0.25,0,0,0,NA,NA,0,0,0,NA,NA
"6","84036",1,1,2,0.5,0.5,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"7","84037",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"8","84040",1,2,3,0.333333333333333,0.666666666666667,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"9","84041",0,1,1,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"10","84043",1,1,2,0.5,0.5,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"11","84044",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"12","84047",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"13","84050",0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"14","84056",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"15","84057",2,0,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"16","84058",0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"17","84060",3,3,6,0.5,0.5,2,2,4,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"18","84062",1,2,3,0.333333333333333,0.666666666666667,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"19","84065",3,3,6,0.5,0.5,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"20","84067",1,0,1,1,0,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"21","84068",0,2,2,0,1,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"22","84074",2,3,5,0.4,0.6,1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"23","84075",0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"24","84078",1,2,3,0.333333333333333,0.666666666666667,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"25","84084",0,2,2,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"26","84087",1,1,2,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"27","84088",2,2,4,0.5,0.5,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"28","84092",2,9,11,0.181818181818182,0.818181818181818,0,3,3,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"29","84093",5,5,10,0.5,0.5,1,2,3,0.666666666666667,0.333333333333333,1,0,1,1,0,1,1,2,0.5,0.5
"30","84094",2,3,5,0.4,0.6,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"31","84095",1,2,3,0.333333333333333,0.666666666666667,1,2,3,0.666666666666667,0.333333333333333,0,0,0,NA,NA,0,0,0,NA,NA
"32","84096",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"33","84097",1,0,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"34","84098",2,7,9,0.222222222222222,0.777777777777778,1,3,4,0.75,0.25,0,1,1,0,1,0,0,0,NA,NA
"35","84102",2,3,5,0.4,0.6,0,1,1,1,0,0,1,1,0,1,0,0,0,NA,NA
"36","84103",7,6,13,0.538461538461538,0.461538461538462,2,2,4,0.5,0.5,0,0,0,NA,NA,0,0,0,NA,NA
"37","84104",1,5,6,0.166666666666667,0.833333333333333,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"38","84105",6,6,12,0.5,0.5,2,4,6,0.666666666666667,0.333333333333333,0,0,0,NA,NA,0,0,0,NA,NA
"39","84106",2,9,11,0.181818181818182,0.818181818181818,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"40","84107",2,3,5,0.4,0.6,0,2,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"41","84108",6,6,12,0.5,0.5,1,3,4,0.75,0.25,0,0,0,NA,NA,0,0,0,NA,NA
"42","84109",5,4,9,0.555555555555556,0.444444444444444,3,1,4,0.25,0.75,0,0,0,NA,NA,0,0,0,NA,NA
"43","84115",0,1,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
"44","84116",1,1,2,0.5,0.5,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"45","84117",2,6,8,0.25,0.75,2,2,4,0.5,0.5,1,0,1,1,0,1,1,2,0.5,0.5
"46","84118",2,6,8,0.25,0.75,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"47","84119",1,2,3,0.333333333333333,0.666666666666667,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"48","84120",1,2,3,0.333333333333333,0.666666666666667,1,0,1,0,1,0,0,0,NA,NA,0,0,0,NA,NA
"49","84121",5,14,19,0.263157894736842,0.736842105263158,1,5,6,0.833333333333333,0.166666666666667,0,1,1,0,1,0,0,0,NA,NA
"50","84123",1,4,5,0.2,0.8,0,1,1,1,0,0,0,0,NA,NA,0,0,0,NA,NA
"51","84124",6,6,12,0.5,0.5,5,3,8,0.375,0.625,1,0,1,1,0,1,1,2,0.5,0.5
"52","84128",2,0,2,1,0,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
