"","Zipcodes","Inquiry","Applied","Accepted","Enrolled"
"1","96701",110,41,5,3
"2","96703",6,2,0,0
"3","96704",13,3,0,0
"4","96705",10,5,0,0
"5","96706",143,46,5,2
"6","96707",72,25,2,2
"7","96708",12,5,1,0
"8","96709",1,0,0,0
"9","96712",13,5,2,0
"10","96713",2,1,1,0
"11","96714",7,3,0,0
"12","96715",3,0,0,0
"13","96716",8,4,1,1
"14","96717",11,2,0,0
"15","96719",4,1,0,0
"16","96720",124,49,13,9
"17","96721",9,1,0,0
"18","96722",2,0,0,0
"19","96725",3,0,0,0
"20","96726",2,0,0,0
"21","96727",16,3,0,0
"22","96728",1,0,0,0
"23","96729",3,0,0,0
"24","96730",3,3,0,0
"25","96731",13,2,1,1
"26","96732",47,18,4,1
"27","96733",4,1,0,0
"28","96734",124,29,9,1
"29","96737",4,1,0,0
"30","96738",11,1,0,0
"31","96739",1,0,0,0
"32","96740",43,6,3,0
"33","96741",8,1,1,0
"34","96743",55,11,6,1
"35","96744",121,48,8,2
"36","96745",10,3,0,0
"37","96746",49,11,1,0
"38","96747",5,1,0,0
"39","96748",5,0,0,0
"40","96749",19,11,0,0
"41","96750",21,13,3,0
"42","96751",2,1,0,0
"43","96752",5,0,0,0
"44","96753",35,13,1,0
"45","96754",7,0,0,0
"46","96755",8,2,0,0
"47","96756",5,1,0,0
"48","96759",1,0,0,0
"49","96760",7,2,0,0
"50","96761",41,9,1,0
"51","96762",11,2,0,0
"52","96763",4,3,0,0
"53","96765",2,1,0,0
"54","96766",27,9,2,1
"55","96767",2,0,0,0
"56","96768",47,16,5,0
"57","96770",1,0,0,0
"58","96771",9,2,1,0
"59","96772",8,1,0,0
"60","96777",9,0,0,0
"61","96778",16,4,1,0
"62","96779",6,3,1,0
"63","96780",3,0,0,0
"64","96781",4,1,0,0
"65","96782",78,27,4,1
"66","96783",2,1,0,0
"67","96784",1,0,0,0
"68","96785",4,0,0,0
"69","96786",40,9,4,2
"70","96788",2,0,0,0
"71","96789",132,44,8,6
"72","96790",18,6,0,0
"73","96791",9,3,1,0
"74","96792",50,8,1,1
"75","96793",61,15,4,1
"76","96795",29,9,1,0
"77","96796",4,0,0,0
"78","96797",135,52,6,2
"79","96803",2,1,1,0
"80","96806",1,0,0,0
"81","96813",40,11,7,4
"82","96814",24,8,1,0
"83","96815",25,7,1,1
"84","96816",123,40,10,3
"85","96817",122,38,4,2
"86","96818",77,22,6,0
"87","96819",52,19,7,3
"88","96820",3,0,0,0
"89","96821",64,21,9,3
"90","96822",75,23,5,1
"91","96823",2,0,0,0
"92","96824",1,0,0,0
"93","96825",92,19,2,0
"94","96826",41,11,4,2
"95","96828",3,2,1,1
"96","96830",3,0,0,0
"97","96839",3,0,0,0
